record_id,year,country,region,income_group,population_million,healthcare_index,pathogen,pathogen_type,gram_status,who_priority,natural_reservoir,setting,specimen_type,isolates_tested,resistant_isolates,susceptible_isolates,resistance_rate,mdr,xdr,pan_resistant,antibiotic_use_ddd,incidence_per_100k,mortality_per_100k,amr_attributable_mortality_per_100k,treatment_options_remaining,economic_burden_per_patient_usd,surveillance_quality_score,one_health_link
AMR0018779,2025,Canada,North America,High,38,83,Pseudomonas aeruginosa,Bacteria,Gram-negative,Critical,Environment/Hospitals,Veterinary,Stool/Rectal,157,57,100,0.3649,1,0,0,16.74,7.38,2.378,0.3548,2,30889,4,0
AMR0018780,2025,Canada,North America,High,38,83,Enterococcus faecium (VRE),Bacteria,Gram-positive,High,Human gut,Long-term Care,Bone/Joint,425,94,331,0.2232,0,0,0,26.4,10.84,2.243,0.1964,7,17666,3,0
AMR0018781,2025,Canada,North America,High,38,83,Staphylococcus aureus (MRSA),Bacteria,Gram-positive,High,Human skin/nose,Veterinary,Respiratory,123,33,90,0.2698,1,0,0,14.74,13.42,2.566,0.2339,3,17518,4,0
AMR0018782,2025,Canada,North America,High,38,83,Streptococcus pneumoniae,Bacteria,Gram-positive,High,Human respiratory,Hospital-non-ICU,Stool/Rectal,476,121,355,0.2553,0,1,0,14.82,15.0,2.739,0.207,3,29309,4,0
AMR0018783,2025,Canada,North America,High,38,83,Helicobacter pylori,Bacteria,Gram-negative,High,Human stomach,Community,Sputum,469,132,337,0.2821,0,0,0,17.13,39.59,7.934,0.9035,4,39978,3,0
AMR0018784,2025,Canada,North America,High,38,83,Salmonella spp. (NTS),Bacteria,Gram-negative,High,Animal/Human gut,Hospital-non-ICU,CSF,246,63,183,0.2581,0,0,0,21.75,16.38,2.183,0.2035,2,42388,4,1
AMR0018785,2025,Canada,North America,High,38,83,Neisseria gonorrhoeae,Bacteria,Gram-negative,High,Human urogenital,Veterinary,Bone/Joint,263,70,193,0.2672,0,1,0,15.74,9.29,1.327,0.1191,4,29680,5,0
AMR0018786,2025,Canada,North America,High,38,83,Mycobacterium tuberculosis,Bacteria,AFB,Critical,Human lung,Hospital-non-ICU,Respiratory,230,88,142,0.3849,1,1,0,18.07,6.42,1.841,0.2133,3,39540,5,0
AMR0018787,2025,Canada,North America,High,38,83,Clostridioides difficile,Bacteria,Gram-positive,Medium,Human gut/spores,Hospital-non-ICU,Wound/Skin,107,17,90,0.1599,0,0,0,24.86,21.39,1.337,0.071,8,21526,3,0
AMR0018788,2025,Canada,North America,High,38,83,Campylobacter spp.,Bacteria,Gram-negative,High,Animal gut/poultry,Community,Sputum,194,39,155,0.2046,0,0,0,25.91,8.45,1.562,0.0971,2,27996,4,1
AMR0018789,2025,Canada,North America,High,38,83,Shigella spp.,Bacteria,Gram-negative,Medium,Human gut,Community,Stool/Rectal,283,50,233,0.1787,0,0,0,21.01,45.74,3.658,0.2169,3,15287,5,0
AMR0018790,2025,Canada,North America,High,38,83,Haemophilus influenzae,Bacteria,Gram-negative,Medium,Human respiratory,Community,Genital,145,16,129,0.1155,0,0,0,23.95,31.67,2.731,0.119,4,20275,5,0
AMR0018791,2025,Canada,North America,High,38,83,Candida auris,Fungi,N/A,Critical,Environment/Hospitals,Hospital-non-ICU,Bone/Joint,178,66,112,0.3718,1,1,0,23.38,7.75,1.638,0.1749,3,92483,5,0
AMR0018792,2025,Canada,North America,High,38,83,Aspergillus fumigatus,Fungi,N/A,High,Environment/Soil,Hospital-non-ICU,Genital,158,44,114,0.2795,0,0,0,17.29,17.39,2.972,0.3062,5,40352,1,1
AMR0018793,2025,Canada,North America,High,38,83,Plasmodium falciparum,Parasite,N/A,Critical,Anopheles mosquito,Community,Genital,228,72,156,0.3172,1,1,0,14.92,3.54,1.005,0.0904,1,24326,3,0
AMR0018794,2025,Canada,North America,High,38,83,Plasmodium vivax,Parasite,N/A,High,Anopheles mosquito,Hospital-ICU,Urine,91,23,68,0.256,0,0,0,22.21,25.02,3.328,0.3136,5,26183,5,0
AMR0018795,2025,Canada,North America,High,38,83,HIV-1 (ARV-resistant),Virus,N/A,High,Human blood/sexual,Community,Genital,120,34,86,0.2857,0,0,0,20.22,16.07,3.348,0.3312,0,35561,2,0
AMR0018796,2025,Canada,North America,High,38,83,Influenza A (Oseltamivir-R),Virus,N/A,Medium,Human/Animal resp.,Community,Blood,155,26,129,0.1678,0,0,0,20.91,19.11,1.415,0.078,2,24463,2,0
AMR0018797,2025,Canada,North America,High,38,83,Hepatitis B (nucleoside-R),Virus,N/A,Medium,Human blood/sexual,Hospital-non-ICU,Bone/Joint,117,17,100,0.1497,0,0,0,24.68,21.37,2.09,0.1196,11,22311,4,0
AMR0018798,2025,Canada,North America,High,38,83,Nontuberculous Mycobacteria,Bacteria,AFB,Medium,Water/Soil,Hospital-ICU,Sputum,91,15,76,0.1666,0,0,0,18.26,21.5,1.851,0.1045,8,24286,5,1
AMR0018799,2025,Canada,North America,High,38,83,Enterobacter cloacae,Bacteria,Gram-negative,High,Human/Animal gut,Hospital-non-ICU,Blood,244,66,178,0.2743,0,0,0,19.2,30.57,3.499,0.3908,0,24048,3,1
AMR0018800,2025,Canada,North America,High,38,83,Stenotrophomonas maltophilia,Bacteria,Gram-negative,Medium,Water/Hospitals,Hospital-non-ICU,Urine,617,91,526,0.1479,1,0,0,18.94,21.65,1.303,0.0583,3,28424,4,0
AMR0018801,2025,United Kingdom,Western Europe,High,68,86,Escherichia coli (ESBL),Bacteria,Gram-negative,Critical,Human/Animal gut,Veterinary,Stool/Rectal,166,45,121,0.2769,0,0,0,15.44,6.31,2.167,0.2483,2,50991,5,1
AMR0018802,2025,United Kingdom,Western Europe,High,68,86,Klebsiella pneumoniae (CRE),Bacteria,Gram-negative,Critical,Human gut/environment,Community,Sputum,275,108,167,0.395,1,0,0,20.67,11.2,3.693,0.5064,4,22589,5,0
AMR0018803,2025,United Kingdom,Western Europe,High,68,86,Acinetobacter baumannii,Bacteria,Gram-negative,Critical,Environment/Hospitals,Veterinary,Bone/Joint,548,206,342,0.3764,1,0,0,21.29,9.47,2.307,0.3244,6,28728,3,0
AMR0018804,2025,United Kingdom,Western Europe,High,68,86,Pseudomonas aeruginosa,Bacteria,Gram-negative,Critical,Environment/Hospitals,Hospital-non-ICU,CSF,686,230,456,0.3361,0,0,0,21.0,7.2,2.185,0.2998,8,21703,4,0
AMR0018805,2025,United Kingdom,Western Europe,High,68,86,Enterococcus faecium (VRE),Bacteria,Gram-positive,High,Human gut,Hospital-ICU,Respiratory,190,44,146,0.2328,0,0,0,22.06,26.0,4.875,0.3904,6,40662,3,0
AMR0018806,2025,United Kingdom,Western Europe,High,68,86,Staphylococcus aureus (MRSA),Bacteria,Gram-positive,High,Human skin/nose,Long-term Care,Stool/Rectal,673,132,541,0.1962,1,0,0,21.32,9.27,1.48,0.1032,7,39975,3,0
AMR0018807,2025,United Kingdom,Western Europe,High,68,86,Streptococcus pneumoniae,Bacteria,Gram-positive,High,Human respiratory,Community,Stool/Rectal,147,32,115,0.2225,0,0,0,20.12,26.37,5.15,0.3852,1,45804,5,0
AMR0018808,2025,United Kingdom,Western Europe,High,68,86,Helicobacter pylori,Bacteria,Gram-negative,High,Human stomach,Veterinary,Blood,1147,300,847,0.2619,0,0,0,17.37,6.58,1.078,0.094,4,15072,3,0
AMR0018809,2025,United Kingdom,Western Europe,High,68,86,Salmonella spp. (NTS),Bacteria,Gram-negative,High,Animal/Human gut,Veterinary,Sputum,317,80,237,0.2537,0,0,0,26.24,25.72,4.704,0.4001,2,23059,3,1
AMR0018810,2025,United Kingdom,Western Europe,High,68,86,Neisseria gonorrhoeae,Bacteria,Gram-negative,High,Human urogenital,Long-term Care,Wound/Skin,1066,197,869,0.1854,1,0,0,16.72,11.08,1.471,0.1055,3,25271,4,0
AMR0018811,2025,United Kingdom,Western Europe,High,68,86,Mycobacterium tuberculosis,Bacteria,AFB,Critical,Human lung,Hospital-ICU,CSF,567,211,356,0.3735,1,0,0,17.61,14.68,4.174,0.4954,1,37518,4,0
AMR0018812,2025,United Kingdom,Western Europe,High,68,86,Clostridioides difficile,Bacteria,Gram-positive,Medium,Human gut/spores,Long-term Care,Genital,139,15,124,0.1148,0,0,0,16.35,11.87,1.081,0.0463,3,35614,4,0
AMR0018813,2025,United Kingdom,Western Europe,High,68,86,Campylobacter spp.,Bacteria,Gram-negative,High,Animal gut/poultry,Veterinary,CSF,197,33,164,0.1722,0,0,0,25.99,12.65,2.439,0.1571,2,38654,3,1
AMR0018814,2025,United Kingdom,Western Europe,High,68,86,Shigella spp.,Bacteria,Gram-negative,Medium,Human gut,Long-term Care,Blood,700,100,600,0.1442,0,0,0,25.33,21.27,1.701,0.0858,3,35371,4,0
AMR0018815,2025,United Kingdom,Western Europe,High,68,86,Haemophilus influenzae,Bacteria,Gram-negative,Medium,Human respiratory,Hospital-ICU,Stool/Rectal,91,16,75,0.1799,0,0,0,20.45,23.44,2.155,0.1611,7,22653,4,0
AMR0018816,2025,United Kingdom,Western Europe,High,68,86,Candida auris,Fungi,N/A,Critical,Environment/Hospitals,Hospital-ICU,Bone/Joint,110,35,75,0.3263,1,0,0,20.14,6.35,1.894,0.196,5,27692,4,0
AMR0018817,2025,United Kingdom,Western Europe,High,68,86,Aspergillus fumigatus,Fungi,N/A,High,Environment/Soil,Community,Blood,634,159,475,0.2519,0,0,0,24.61,8.51,1.409,0.1427,2,32260,4,1
AMR0018818,2025,United Kingdom,Western Europe,High,68,86,Plasmodium falciparum,Parasite,N/A,Critical,Anopheles mosquito,Hospital-non-ICU,Genital,271,66,205,0.2472,0,0,0,24.08,5.32,1.152,0.0912,4,55579,4,0
AMR0018819,2025,United Kingdom,Western Europe,High,68,86,Plasmodium vivax,Parasite,N/A,High,Anopheles mosquito,Community,Catheter tip,596,139,457,0.2343,1,0,0,15.65,16.34,3.163,0.2944,3,35574,3,0
AMR0018820,2025,United Kingdom,Western Europe,High,68,86,HIV-1 (ARV-resistant),Virus,N/A,High,Human blood/sexual,Hospital-ICU,Bone/Joint,57,10,47,0.1924,0,0,0,25.97,12.66,2.064,0.1371,3,63944,4,0
AMR0018821,2025,United Kingdom,Western Europe,High,68,86,Influenza A (Oseltamivir-R),Virus,N/A,Medium,Human/Animal resp.,Hospital-ICU,Blood,595,85,510,0.1435,0,0,0,21.89,44.07,3.527,0.1609,10,21564,4,0
AMR0018822,2025,United Kingdom,Western Europe,High,68,86,Hepatitis B (nucleoside-R),Virus,N/A,Medium,Human blood/sexual,Long-term Care,CSF,258,31,227,0.1213,1,0,0,15.14,17.35,1.071,0.0498,1,16318,4,0
AMR0018823,2025,United Kingdom,Western Europe,High,68,86,Nontuberculous Mycobacteria,Bacteria,AFB,Medium,Water/Soil,Hospital-non-ICU,Stool/Rectal,107,15,92,0.1479,0,0,0,23.89,41.84,4.104,0.2521,3,22167,3,1
AMR0018824,2025,United Kingdom,Western Europe,High,68,86,Enterobacter cloacae,Bacteria,Gram-negative,High,Human/Animal gut,Hospital-ICU,Genital,617,118,499,0.1924,1,0,0,15.44,6.11,0.675,0.052,9,31280,2,1
AMR0018825,2025,United Kingdom,Western Europe,High,68,86,Stenotrophomonas maltophilia,Bacteria,Gram-negative,Medium,Water/Hospitals,Community,Genital,109,13,96,0.1193,0,0,0,20.58,18.55,1.733,0.0581,7,16312,4,0
AMR0018826,2025,Germany,Western Europe,High,84,84,Escherichia coli (ESBL),Bacteria,Gram-negative,Critical,Human/Animal gut,Community,CSF,176,48,128,0.2762,1,0,0,18.85,4.31,1.505,0.128,7,38383,5,1
AMR0018827,2025,Germany,Western Europe,High,84,84,Klebsiella pneumoniae (CRE),Bacteria,Gram-negative,Critical,Human gut/environment,Hospital-ICU,Respiratory,202,59,143,0.2933,0,0,0,13.88,7.7,2.007,0.2282,2,50978,3,0
AMR0018828,2025,Germany,Western Europe,High,84,84,Acinetobacter baumannii,Bacteria,Gram-negative,Critical,Environment/Hospitals,Hospital-ICU,Urine,438,166,272,0.38,1,0,0,18.74,9.1,2.656,0.3885,3,28528,4,0
AMR0018829,2025,Germany,Western Europe,High,84,84,Pseudomonas aeruginosa,Bacteria,Gram-negative,Critical,Environment/Hospitals,Community,Sputum,1107,349,758,0.3158,0,0,0,10.61,8.12,1.908,0.2198,2,47959,4,0
AMR0018830,2025,Germany,Western Europe,High,84,84,Enterococcus faecium (VRE),Bacteria,Gram-positive,High,Human gut,Hospital-ICU,Stool/Rectal,58,13,45,0.237,0,0,0,13.69,8.42,1.489,0.126,4,20165,4,0
AMR0018831,2025,Germany,Western Europe,High,84,84,Staphylococcus aureus (MRSA),Bacteria,Gram-positive,High,Human skin/nose,Community,Bone/Joint,362,84,278,0.2321,0,0,0,14.89,11.52,2.096,0.1785,2,31594,4,0
AMR0018832,2025,Germany,Western Europe,High,84,84,Streptococcus pneumoniae,Bacteria,Gram-positive,High,Human respiratory,Community,Catheter tip,556,125,431,0.2254,0,0,0,17.82,11.72,1.555,0.1154,7,50351,3,0
AMR0018833,2025,Germany,Western Europe,High,84,84,Helicobacter pylori,Bacteria,Gram-negative,High,Human stomach,Hospital-ICU,Urine,88,25,63,0.2855,1,0,0,11.87,8.95,1.14,0.107,2,19511,5,0
AMR0018834,2025,Germany,Western Europe,High,84,84,Salmonella spp. (NTS),Bacteria,Gram-negative,High,Animal/Human gut,Community,Bone/Joint,138,38,100,0.2817,0,0,0,13.42,21.18,3.123,0.2914,3,40469,4,1
AMR0018835,2025,Germany,Western Europe,High,84,84,Neisseria gonorrhoeae,Bacteria,Gram-negative,High,Human urogenital,Veterinary,Stool/Rectal,780,212,568,0.2722,1,0,0,13.5,24.94,3.298,0.3303,2,19291,4,0
AMR0018836,2025,Germany,Western Europe,High,84,84,Mycobacterium tuberculosis,Bacteria,AFB,Critical,Human lung,Long-term Care,Genital,112,42,70,0.3792,1,0,0,17.02,11.47,3.479,0.4104,1,41851,5,0
AMR0018837,2025,Germany,Western Europe,High,84,84,Clostridioides difficile,Bacteria,Gram-positive,Medium,Human gut/spores,Long-term Care,Catheter tip,338,52,286,0.1541,0,0,0,17.55,17.88,1.229,0.0682,3,95272,4,0
AMR0018838,2025,Germany,Western Europe,High,84,84,Campylobacter spp.,Bacteria,Gram-negative,High,Animal gut/poultry,Community,Blood,57,13,44,0.2341,0,0,0,15.39,23.68,4.194,0.3182,3,36794,5,1
AMR0018839,2025,Germany,Western Europe,High,84,84,Shigella spp.,Bacteria,Gram-negative,Medium,Human gut,Hospital-non-ICU,CSF,314,48,266,0.1535,0,0,0,12.68,23.58,1.685,0.0794,4,24048,3,0
AMR0018840,2025,Germany,Western Europe,High,84,84,Haemophilus influenzae,Bacteria,Gram-negative,Medium,Human respiratory,Long-term Care,Blood,87,16,71,0.185,0,0,0,14.65,21.37,1.204,0.0679,2,38261,5,0
AMR0018841,2025,Germany,Western Europe,High,84,84,Candida auris,Fungi,N/A,Critical,Environment/Hospitals,Community,Stool/Rectal,103,32,71,0.3188,0,0,0,17.01,7.28,2.258,0.3022,3,27159,4,0
AMR0018842,2025,Germany,Western Europe,High,84,84,Aspergillus fumigatus,Fungi,N/A,High,Environment/Soil,Community,Catheter tip,412,78,334,0.1899,1,1,0,16.5,13.67,1.611,0.0857,6,26604,3,1
AMR0018843,2025,Germany,Western Europe,High,84,84,Plasmodium falciparum,Parasite,N/A,Critical,Anopheles mosquito,Community,Wound/Skin,376,102,274,0.2726,0,0,0,14.1,5.34,1.634,0.1355,5,29800,3,0
AMR0018844,2025,Germany,Western Europe,High,84,84,Plasmodium vivax,Parasite,N/A,High,Anopheles mosquito,Community,Catheter tip,585,150,435,0.2579,0,0,0,19.47,9.57,1.939,0.1609,4,32856,4,0
AMR0018845,2025,Germany,Western Europe,High,84,84,HIV-1 (ARV-resistant),Virus,N/A,High,Human blood/sexual,Hospital-ICU,Catheter tip,74,12,62,0.1735,0,0,0,16.08,26.25,3.332,0.2195,4,25073,4,0
AMR0018846,2025,Germany,Western Europe,High,84,84,Influenza A (Oseltamivir-R),Virus,N/A,Medium,Human/Animal resp.,Long-term Care,Respiratory,108,14,94,0.1372,0,0,0,16.3,48.09,3.012,0.1537,6,44823,3,0
AMR0018847,2025,Germany,Western Europe,High,84,84,Hepatitis B (nucleoside-R),Virus,N/A,Medium,Human blood/sexual,Hospital-non-ICU,Urine,87,15,72,0.1805,0,0,0,17.06,12.36,0.802,0.0554,8,114463,4,0
AMR0018848,2025,Germany,Western Europe,High,84,84,Nontuberculous Mycobacteria,Bacteria,AFB,Medium,Water/Soil,Hospital-non-ICU,Bone/Joint,943,112,831,0.1197,0,0,0,18.51,28.07,2.137,0.0739,4,13788,3,1
AMR0018849,2025,Germany,Western Europe,High,84,84,Enterobacter cloacae,Bacteria,Gram-negative,High,Human/Animal gut,Community,Respiratory,203,41,162,0.2061,0,0,0,16.75,14.41,1.662,0.1369,4,9538,5,1
AMR0018850,2025,Germany,Western Europe,High,84,84,Stenotrophomonas maltophilia,Bacteria,Gram-negative,Medium,Water/Hospitals,Hospital-non-ICU,Urine,136,21,115,0.1616,0,0,0,13.52,18.49,1.476,0.0801,4,51876,4,0
AMR0018851,2025,France,Western Europe,High,68,85,Escherichia coli (ESBL),Bacteria,Gram-negative,Critical,Human/Animal gut,Hospital-non-ICU,Genital,443,140,303,0.3172,1,0,0,35.94,6.19,1.938,0.234,5,38460,4,1
AMR0018852,2025,France,Western Europe,High,68,85,Klebsiella pneumoniae (CRE),Bacteria,Gram-negative,Critical,Human gut/environment,Veterinary,Genital,169,65,104,0.3885,1,0,0,22.89,10.85,2.681,0.373,4,49732,5,0
AMR0018853,2025,France,Western Europe,High,68,85,Acinetobacter baumannii,Bacteria,Gram-negative,Critical,Environment/Hospitals,Hospital-non-ICU,Bone/Joint,555,187,368,0.3381,1,0,0,22.98,6.87,2.037,0.2101,2,81587,4,0
AMR0018854,2025,France,Western Europe,High,68,85,Pseudomonas aeruginosa,Bacteria,Gram-negative,Critical,Environment/Hospitals,Hospital-ICU,Sputum,381,104,277,0.2737,0,0,0,34.44,6.15,1.488,0.1234,2,12169,4,0
AMR0018855,2025,France,Western Europe,High,68,85,Enterococcus faecium (VRE),Bacteria,Gram-positive,High,Human gut,Hospital-ICU,Catheter tip,93,18,75,0.2026,0,0,0,21.88,26.63,3.731,0.2133,3,39094,4,0
AMR0018856,2025,France,Western Europe,High,68,85,Staphylococcus aureus (MRSA),Bacteria,Gram-positive,High,Human skin/nose,Veterinary,Catheter tip,270,55,215,0.2044,0,0,0,38.57,14.02,2.042,0.1477,4,61299,4,0
AMR0018857,2025,France,Western Europe,High,68,85,Streptococcus pneumoniae,Bacteria,Gram-positive,High,Human respiratory,Community,CSF,1006,242,764,0.2413,0,0,0,21.43,27.63,3.757,0.3285,2,12375,3,0
AMR0018858,2025,France,Western Europe,High,68,85,Helicobacter pylori,Bacteria,Gram-negative,High,Human stomach,Hospital-non-ICU,Stool/Rectal,197,34,163,0.1773,0,0,0,29.95,23.34,4.105,0.2652,5,23570,4,0
AMR0018859,2025,France,Western Europe,High,68,85,Salmonella spp. (NTS),Bacteria,Gram-negative,High,Animal/Human gut,Long-term Care,Stool/Rectal,203,37,166,0.1852,0,0,0,28.46,12.66,1.899,0.1213,2,44511,5,1
AMR0018860,2025,France,Western Europe,High,68,85,Neisseria gonorrhoeae,Bacteria,Gram-negative,High,Human urogenital,Community,Blood,470,89,381,0.1912,1,0,0,22.21,24.19,2.757,0.1526,6,11971,5,0
AMR0018861,2025,France,Western Europe,High,68,85,Mycobacterium tuberculosis,Bacteria,AFB,Critical,Human lung,Hospital-ICU,Genital,553,197,356,0.3565,1,0,0,32.26,2.88,0.869,0.1108,0,25558,4,0
AMR0018862,2025,France,Western Europe,High,68,85,Clostridioides difficile,Bacteria,Gram-positive,Medium,Human gut/spores,Hospital-non-ICU,Catheter tip,692,102,590,0.1483,1,0,0,31.86,15.5,1.125,0.0556,5,21491,5,0
AMR0018863,2025,France,Western Europe,High,68,85,Campylobacter spp.,Bacteria,Gram-negative,High,Animal gut/poultry,Hospital-ICU,Genital,314,80,234,0.2556,0,0,0,32.31,27.13,3.94,0.3549,4,21852,3,1
AMR0018864,2025,France,Western Europe,High,68,85,Shigella spp.,Bacteria,Gram-negative,Medium,Human gut,Hospital-non-ICU,Wound/Skin,365,59,306,0.1633,1,0,0,25.62,29.79,2.878,0.159,4,32948,3,0
AMR0018865,2025,France,Western Europe,High,68,85,Haemophilus influenzae,Bacteria,Gram-negative,Medium,Human respiratory,Hospital-ICU,Urine,84,12,72,0.1455,0,0,0,27.94,38.34,2.513,0.116,7,26558,4,0
AMR0018866,2025,France,Western Europe,High,68,85,Candida auris,Fungi,N/A,Critical,Environment/Hospitals,Long-term Care,Genital,263,78,185,0.2997,0,0,0,35.92,6.63,2.156,0.2046,4,50740,4,0
AMR0018867,2025,France,Western Europe,High,68,85,Aspergillus fumigatus,Fungi,N/A,High,Environment/Soil,Veterinary,CSF,215,57,158,0.2663,0,0,0,33.97,13.34,2.103,0.2336,2,26548,5,1
AMR0018868,2025,France,Western Europe,High,68,85,Plasmodium falciparum,Parasite,N/A,Critical,Anopheles mosquito,Veterinary,Blood,374,108,266,0.2891,1,0,0,35.61,12.92,3.68,0.4343,3,40828,3,0
AMR0018869,2025,France,Western Europe,High,68,85,Plasmodium vivax,Parasite,N/A,High,Anopheles mosquito,Veterinary,CSF,571,126,445,0.2222,0,0,0,33.17,20.81,2.274,0.1526,4,34646,4,0
AMR0018870,2025,France,Western Europe,High,68,85,HIV-1 (ARV-resistant),Virus,N/A,High,Human blood/sexual,Veterinary,Genital,55,9,46,0.1811,0,0,0,21.61,7.84,1.091,0.0625,4,30754,4,0
AMR0018871,2025,France,Western Europe,High,68,85,Influenza A (Oseltamivir-R),Virus,N/A,Medium,Human/Animal resp.,Hospital-non-ICU,Sputum,579,106,473,0.1837,0,0,0,26.88,14.37,0.832,0.0628,7,80381,3,0
AMR0018872,2025,France,Western Europe,High,68,85,Hepatitis B (nucleoside-R),Virus,N/A,Medium,Human blood/sexual,Hospital-ICU,Catheter tip,230,34,196,0.1507,0,0,0,32.01,30.73,1.911,0.1011,3,19912,4,0
AMR0018873,2025,France,Western Europe,High,68,85,Nontuberculous Mycobacteria,Bacteria,AFB,Medium,Water/Soil,Veterinary,Urine,89,15,74,0.1702,0,0,0,37.71,16.04,0.918,0.0512,4,19702,2,1
AMR0018874,2025,France,Western Europe,High,68,85,Enterobacter cloacae,Bacteria,Gram-negative,High,Human/Animal gut,Hospital-non-ICU,Urine,65,12,53,0.1985,0,0,0,34.23,14.26,2.54,0.1722,4,27874,4,1
AMR0018875,2025,France,Western Europe,High,68,85,Stenotrophomonas maltophilia,Bacteria,Gram-negative,Medium,Water/Hospitals,Hospital-ICU,Catheter tip,696,82,614,0.1181,1,0,0,30.1,16.62,1.435,0.0483,0,15428,5,0
AMR0018876,2025,Italy,Western Europe,High,59,82,Escherichia coli (ESBL),Bacteria,Gram-negative,Critical,Human/Animal gut,Hospital-ICU,Wound/Skin,141,34,107,0.2415,0,0,0,24.23,15.23,3.909,0.3651,5,41189,5,1
AMR0018877,2025,Italy,Western Europe,High,59,82,Klebsiella pneumoniae (CRE),Bacteria,Gram-negative,Critical,Human gut/environment,Veterinary,Sputum,186,66,120,0.355,1,0,0,25.77,8.31,3.054,0.4115,2,25529,3,0
AMR0018878,2025,Italy,Western Europe,High,59,82,Acinetobacter baumannii,Bacteria,Gram-negative,Critical,Environment/Hospitals,Community,Genital,195,74,121,0.3823,1,0,0,30.5,5.16,1.583,0.2194,0,27751,4,0
AMR0018879,2025,Italy,Western Europe,High,59,82,Pseudomonas aeruginosa,Bacteria,Gram-negative,Critical,Environment/Hospitals,Community,Bone/Joint,678,221,457,0.3261,0,0,0,27.62,6.16,2.138,0.2426,3,36432,3,0
AMR0018880,2025,Italy,Western Europe,High,59,82,Enterococcus faecium (VRE),Bacteria,Gram-positive,High,Human gut,Community,Wound/Skin,183,44,139,0.2449,1,0,0,33.14,9.93,1.975,0.1843,1,86640,3,0
AMR0018881,2025,Italy,Western Europe,High,59,82,Staphylococcus aureus (MRSA),Bacteria,Gram-positive,High,Human skin/nose,Community,Genital,147,40,107,0.2725,1,0,0,32.09,9.04,1.597,0.1616,3,10875,4,0
AMR0018882,2025,Italy,Western Europe,High,59,82,Streptococcus pneumoniae,Bacteria,Gram-positive,High,Human respiratory,Community,Catheter tip,216,43,173,0.2025,1,0,0,24.29,13.98,2.895,0.1912,9,21411,4,0
AMR0018883,2025,Italy,Western Europe,High,59,82,Helicobacter pylori,Bacteria,Gram-negative,High,Human stomach,Community,Stool/Rectal,250,68,182,0.2732,1,0,0,37.28,15.73,1.932,0.1963,7,37485,3,0
AMR0018884,2025,Italy,Western Europe,High,59,82,Salmonella spp. (NTS),Bacteria,Gram-negative,High,Animal/Human gut,Long-term Care,CSF,438,94,344,0.2154,0,0,0,30.13,13.38,1.845,0.1172,4,14791,4,1
AMR0018885,2025,Italy,Western Europe,High,59,82,Neisseria gonorrhoeae,Bacteria,Gram-negative,High,Human urogenital,Hospital-non-ICU,Stool/Rectal,1127,246,881,0.2188,0,1,0,27.38,20.52,2.603,0.238,1,35481,4,0
AMR0018886,2025,Italy,Western Europe,High,59,82,Mycobacterium tuberculosis,Bacteria,AFB,Critical,Human lung,Hospital-non-ICU,Wound/Skin,588,229,359,0.3905,1,0,0,31.11,10.86,4.1,0.5606,3,44974,4,0
AMR0018887,2025,Italy,Western Europe,High,59,82,Clostridioides difficile,Bacteria,Gram-positive,Medium,Human gut/spores,Veterinary,Bone/Joint,312,44,268,0.1416,0,0,0,34.63,44.21,3.439,0.1932,6,5870,3,0
AMR0018888,2025,Italy,Western Europe,High,59,82,Campylobacter spp.,Bacteria,Gram-negative,High,Animal gut/poultry,Community,Bone/Joint,195,43,152,0.225,0,0,0,27.22,18.66,2.588,0.1673,6,42664,4,1
AMR0018889,2025,Italy,Western Europe,High,59,82,Shigella spp.,Bacteria,Gram-negative,Medium,Human gut,Community,Respiratory,268,38,230,0.1436,0,0,0,22.61,21.03,1.702,0.0725,5,10705,3,0
AMR0018890,2025,Italy,Western Europe,High,59,82,Haemophilus influenzae,Bacteria,Gram-negative,Medium,Human respiratory,Hospital-non-ICU,CSF,946,174,772,0.1846,0,1,0,35.45,26.69,2.644,0.196,7,21878,4,0
AMR0018891,2025,Italy,Western Europe,High,59,82,Candida auris,Fungi,N/A,Critical,Environment/Hospitals,Long-term Care,Urine,79,20,59,0.2653,1,0,0,35.39,10.46,3.779,0.346,2,16425,4,0
