mission_id,launch_date,year,decade,country,rocket_name,rocket_operator,rocket_height_m,rocket_payload_leo_kg,rocket_reusable,rocket_status,launch_site,launch_site_country,launch_site_lat,launch_site_lon,mission_type,orbit_type,destination,payload_mass_kg,num_payloads,launch_mass_tonnes,apoapsis_km,periapsis_km,inclination_deg,outcome,mission_duration_days,crew_size,booster_recovered,estimated_cost_million_usd
M005145,2021-02-28,2021,2020s,United States,Delta IV Heavy,ULA,72,28790,0,Retired,Kennedy Space Center LC-39B,USA,28.62,-80.62,Commercial Payload,GEO,GEO,2097,1,64.6,35786.0,35755.0,0.0,Success,,0,0,344.1
M005146,2021-06-24,2021,2020s,United States,Falcon 9,SpaceX,70,22800,1,Active,SpaceX Starbase,USA,25.99,-97.16,Rideshare,LEO,LEO,273,143,8.1,604.0,207.0,90.7,Success,,0,0,66.0
M005147,2021-12-08,2021,2020s,United States,Electron,Rocket Lab,18,300,1,Active,Kennedy Space Center LC-39B,USA,28.62,-80.62,Mars Mission,LEO,Mars Transfer,300,2,17.5,599.0,351.0,43.6,Success,274.0,0,0,8.7
M005148,2021-07-23,2021,2020s,United States,Delta IV Heavy,ULA,72,28790,0,Retired,Rocket Lab LC-2,USA,37.85,-75.49,Earth Observation,LEO,Earth Orbit,614,1,16.5,598.0,457.0,29.0,Success,,0,0,303.2
M005149,2021-11-09,2021,2020s,Japan,H3,JAXA/MHI,57,16500,0,Active,Uchinoura Space Center,Japan,31.25,131.08,Human Spaceflight,Lunar Transfer,Moon Surface,10111,1,338.6,,,74.2,Success,14.0,6,0,138.7
M005150,2021-02-20,2021,2020s,United States,Electron,Rocket Lab,18,300,1,Active,Rocket Lab LC-2,USA,37.85,-75.49,Commercial Payload,SSO,SSO,300,1,11.9,632.0,617.0,98.7,Success,,0,1,7.7
M005151,2021-10-24,2021,2020s,United States,Space Shuttle,NASA,56,27500,1,Retired,Kennedy Space Center LC-39B,USA,28.62,-80.62,Commercial Payload,SSO,SSO,1324,1,62.0,517.0,497.0,99.0,Success,,0,1,82.9
M005152,2021-03-21,2021,2020s,United States,Titan IV,USAF,62,21680,0,Retired,Cape Canaveral LC-40,USA,28.56,-80.58,Navigation/GPS,LEO,MEO,543,1,14.7,432.0,322.0,82.9,Success,,0,0,63.8
M005153,2021-07-17,2021,2020s,United States,Electron,Rocket Lab,18,300,1,Active,SpaceX Starbase,USA,25.99,-97.16,Earth Observation,LEO,Earth Orbit,300,1,9.2,477.0,293.0,37.6,Success,,0,1,8.9
M005154,2021-10-16,2021,2020s,United States,Starship,SpaceX,120,150000,1,Active,Vandenberg SLC-4,USA,34.74,-120.57,Rideshare,LEO,LEO,474,7,27.0,595.0,240.0,30.7,Success,,0,1,27.5
M005155,2021-04-11,2021,2020s,China,Long March 7,CASC,53,13500,0,Active,Wenchang Space Launch Center,China,19.61,110.95,Commercial Payload,SSO,SSO,1390,1,34.9,733.0,721.0,97.8,Success,,0,0,173.1
M005156,2021-05-16,2021,2020s,Russia,Angara-1.2,Roscosmos,42,3800,0,Active,Baikonur LC-1,Kazakhstan,45.92,63.34,Science/Astronomy,LEO,L2 Halo,3800,1,226.2,624.0,269.0,29.1,Success,,0,0,192.0
M005157,2021-07-23,2021,2020s,United States,Vulcan Centaur,ULA,61,27200,0,Active,Cape Canaveral LC-39A,USA,28.61,-80.6,Commercial Payload,SSO,SSO,2459,1,112.5,617.0,603.0,98.2,Success,,0,0,91.7
M005158,2021-02-23,2021,2020s,China,Long March 5,CASC,57,25000,0,Active,Xichang Satellite Launch Center,China,28.25,102.03,Communications/Telecom,GEO,GEO,1802,1,68.0,35786.0,35658.0,0.0,Success,,0,0,64.8
M005159,2021-12-11,2021,2020s,China,Long March 5,CASC,57,25000,0,Active,Taiyuan Satellite Launch Center,China,38.85,111.61,Human Spaceflight,LEO,LEO,7952,1,312.2,482.0,313.0,54.9,Success,180.0,3,0,70.2
M005160,2021-07-19,2021,2020s,India,LVM3,ISRO,43,10000,0,Active,Satish Dhawan Space Centre,India,13.73,80.24,Human Spaceflight,Lunar Transfer,Lunar Orbit,8948,1,414.5,,,94.2,Success,180.0,2,0,74.9
M005161,2021-01-02,2021,2020s,China,Long March 6,CASC,29,1080,0,Active,Jiuquan Satellite Launch Center,China,40.96,100.29,Rideshare,LEO,LEO,682,9,26.7,643.0,312.0,32.9,Success,,0,0,66.6
M005162,2021-11-28,2021,2020s,China,Long March 9,CASC,110,140000,0,Development,Wenchang Space Launch Center,China,19.61,110.95,Navigation/GPS,LEO,MEO,637,1,22.7,459.0,389.0,36.8,Success,,0,0,193.0
M005163,2021-08-16,2021,2020s,United States,Space Shuttle,NASA,56,27500,1,Retired,Vandenberg SLC-4,USA,34.74,-120.57,Science/Astronomy,LEO,Earth Orbit,617,1,21.2,638.0,271.0,53.9,Success,,0,1,145.2
M005164,2021-05-17,2021,2020s,Russia,Angara-1.2,Roscosmos,42,3800,0,Active,Baikonur LC-1,Kazakhstan,45.92,63.34,Rideshare,LEO,LEO,252,1,13.3,579.0,391.0,90.9,Success,,0,0,94.6
M005165,2021-09-04,2021,2020s,China,Long March 6,CASC,29,1080,0,Active,Wenchang Space Launch Center,China,19.61,110.95,Commercial Payload,SSO,SSO,758,2,29.3,472.0,471.0,98.2,Partial Failure,,0,0,58.5
M005166,2021-04-27,2021,2020s,China,Long March 9,CASC,110,140000,0,Development,Jiuquan Satellite Launch Center,China,40.96,100.29,Communications/Telecom,GEO,GEO,2785,1,161.6,35786.0,35716.0,0.0,Success,,0,0,184.2
M005167,2021-10-08,2021,2020s,China,Long March 8,CASC,51,8400,0,Active,Jiuquan Satellite Launch Center,China,40.96,100.29,Space Tourism,Sub-orbital,Sub-orbital,2871,1,130.2,89.0,0.0,13.1,Success,0.0,4,0,194.5
M005168,2021-06-25,2021,2020s,India,GSLV,ISRO,49,5000,0,Active,Satish Dhawan Space Centre,India,13.73,80.24,Military/Reconnaissance,SSO,SSO,1263,1,57.0,509.0,479.0,97.5,Partial Failure,,0,0,68.2
M005169,2021-04-15,2021,2020s,United States,Electron,Rocket Lab,18,300,1,Active,Vandenberg SLC-4,USA,34.74,-120.57,Rideshare,LEO,LEO,185,1,9.4,550.0,509.0,52.6,Success,,0,1,8.3
M005170,2021-05-25,2021,2020s,China,Long March 6,CASC,29,1080,0,Active,Taiyuan Satellite Launch Center,China,38.85,111.61,Navigation/GPS,LEO,MEO,1080,1,48.6,489.0,298.0,38.8,Success,,0,0,153.3
M005171,2021-08-30,2021,2020s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Vostochny Cosmodrome,Russia,51.88,128.33,Military/Reconnaissance,GEO,GEO,2602,1,117.1,35786.0,35602.0,0.0,Success,,0,0,161.1
M005172,2021-06-09,2021,2020s,United States,Falcon Heavy,SpaceX,70,63800,1,Active,Vandenberg SLC-4,USA,34.74,-120.57,Human Spaceflight,Lunar Transfer,Moon Surface,7560,1,379.3,,,80.4,Success,3.0,3,1,117.0
M005173,2022-01-28,2022,2020s,United States,Atlas V,ULA,59,18850,0,Retired,Cape Canaveral LC-41,USA,28.58,-80.58,Earth Observation,LEO,Earth Orbit,1904,1,61.1,466.0,215.0,95.7,Success,,0,0,259.3
M005174,2022-07-08,2022,2020s,Europe,Ariane 6,Arianespace,63,21650,0,Active,Guiana Space Centre ELS,French Guiana,5.24,-52.77,Technology Demo,LEO,LEO,3733,1,157.5,583.0,448.0,70.1,Success,,0,0,171.6
M005175,2022-07-31,2022,2020s,United States,Neutron,Rocket Lab,40,13000,1,Active,Cape Canaveral LC-41,USA,28.58,-80.58,Commercial Payload,GEO,GEO,356,1,18.1,35786.0,35664.0,0.0,Success,,0,0,67.5
M005176,2022-11-19,2022,2020s,China,Long March 9,CASC,110,140000,0,Development,Taiyuan Satellite Launch Center,China,38.85,111.61,Rideshare,LEO,LEO,189,3,10.6,577.0,338.0,52.1,Success,,0,0,195.4
M005177,2022-11-10,2022,2020s,United States,Falcon Heavy,SpaceX,70,63800,1,Active,Vandenberg SLC-4,USA,34.74,-120.57,Lunar,Lunar Transfer,Moon Surface,298,1,10.4,,,80.8,Success,145.0,0,1,100.9
M005178,2022-05-22,2022,2020s,United States,Electron,Rocket Lab,18,300,1,Active,Kennedy Space Center LC-39B,USA,28.62,-80.62,Rideshare,LEO,LEO,92,143,5.0,438.0,364.0,31.3,Success,,0,1,8.3
M005179,2022-01-13,2022,2020s,United States,Titan IV,USAF,62,21680,0,Retired,SpaceX Starbase,USA,25.99,-97.16,Communications/Telecom,GEO,GEO,1813,1,72.2,35786.0,35643.0,0.0,Success,,0,0,128.7
M005180,2022-09-12,2022,2020s,United States,Saturn V,NASA,111,140000,0,Retired,Cape Canaveral LC-40,USA,28.56,-80.58,Earth Observation,LEO,Earth Orbit,677,1,39.8,418.0,278.0,90.8,Success,,0,0,185.0
M005181,2022-01-06,2022,2020s,United States,Space Shuttle,NASA,56,27500,1,Retired,Cape Canaveral LC-41,USA,28.58,-80.58,Lunar,LEO,Lunar Transfer,1855,1,54.2,384.0,289.0,56.1,Success,153.0,0,1,56.8
M005182,2022-11-02,2022,2020s,China,Long March 9,CASC,110,140000,0,Development,Xichang Satellite Launch Center,China,28.25,102.03,Rideshare,LEO,LEO,829,143,35.2,573.0,277.0,76.6,Success,,0,0,174.9
M005183,2022-01-22,2022,2020s,China,Long March 2,CASC,43,8400,0,Active,Xichang Satellite Launch Center,China,28.25,102.03,Military/Reconnaissance,LEO,LEO,614,2,17.0,405.0,329.0,31.1,Success,,0,0,131.6
M005184,2022-08-31,2022,2020s,United States,Falcon Heavy,SpaceX,70,63800,1,Active,Cape Canaveral LC-39A,USA,28.61,-80.6,Commercial Payload,GEO,GEO,3504,1,122.6,35786.0,35677.0,0.0,Success,,0,1,144.3
M005185,2022-05-10,2022,2020s,China,Kuaizhou-1A,CASIC,20,300,0,Active,Taiyuan Satellite Launch Center,China,38.85,111.61,Rideshare,LEO,LEO,237,143,9.2,604.0,424.0,41.1,Success,,0,0,63.7
M005186,2022-02-10,2022,2020s,Europe,Ariane 5,Arianespace,54,20000,0,Retired,Guiana Space Centre ELS,French Guiana,5.24,-52.77,Rideshare,LEO,LEO,1737,141,58.6,649.0,392.0,41.5,Success,,0,0,180.8
M005187,2022-06-21,2022,2020s,United States,Atlas V,ULA,59,18850,0,Retired,Kennedy Space Center LC-39B,USA,28.62,-80.62,Commercial Payload,LEO,LEO,3284,1,172.5,489.0,420.0,90.9,Success,,0,0,239.3
M005188,2022-02-05,2022,2020s,Russia,Soyuz-FG,Roscosmos,46,7150,0,Retired,Plesetsk Cosmodrome,Russia,62.93,40.57,Technology Demo,LEO,LEO,1115,1,28.6,359.0,272.0,59.1,Success,,0,0,148.2
M005189,2022-12-21,2022,2020s,New Zealand,Proton-K,Khrunichev,57,20700,0,Retired,SpaceX Starbase,USA,25.99,-97.16,Military/Reconnaissance,GEO,GEO,1010,1,51.0,35786.0,35654.0,0.0,Success,,0,0,127.4
M005190,2022-03-22,2022,2020s,China,Long March 2,CASC,43,8400,0,Active,Wenchang Space Launch Center,China,19.61,110.95,Lunar,Lunar Transfer,Moon Surface,829,1,49.5,,,94.6,Success,134.0,0,0,162.5
M005191,2022-04-05,2022,2020s,United States,Saturn V,NASA,111,140000,0,Retired,Cape Canaveral LC-41,USA,28.58,-80.58,Military/Reconnaissance,LEO,LEO,3069,1,96.4,419.0,368.0,41.6,Success,,0,0,185.0
M005192,2022-12-01,2022,2020s,United States,Vulcan Centaur,ULA,61,27200,0,Active,Blue Origin Launch Site One,USA,31.42,-104.76,Military/Reconnaissance,LEO,LEO,278,1,15.6,448.0,303.0,62.6,Success,,0,0,143.0
M005193,2022-01-31,2022,2020s,United States,New Glenn,Blue Origin,98,45000,1,Active,Blue Origin Launch Site One,USA,31.42,-104.76,Commercial Payload,GEO,GEO,869,1,51.8,35786.0,35657.0,0.0,Success,,0,1,130.7
M005194,2022-06-02,2022,2020s,United States,Atlas V,ULA,59,18850,0,Retired,Cape Canaveral LC-39A,USA,28.61,-80.6,Rideshare,LEO,LEO,698,143,34.9,584.0,466.0,91.5,Success,,0,0,259.8
M005195,2022-05-01,2022,2020s,China,Kuaizhou-1A,CASIC,20,300,0,Active,Xichang Satellite Launch Center,China,28.25,102.03,Commercial Payload,LEO,LEO,300,1,13.3,471.0,434.0,47.2,Success,,0,0,121.1
M005196,2022-12-07,2022,2020s,United States,Starship,SpaceX,120,150000,1,Active,Kennedy Space Center LC-39B,USA,28.62,-80.62,Military/Reconnaissance,LEO,LEO,1820,1,86.8,595.0,323.0,91.7,Success,,0,1,83.7
M005197,2022-01-19,2022,2020s,United States,New Glenn,Blue Origin,98,45000,1,Active,Kennedy Space Center LC-39B,USA,28.62,-80.62,Rideshare,LEO,LEO,478,143,21.6,562.0,244.0,62.0,Success,,0,0,153.3
M005198,2022-12-03,2022,2020s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Baikonur LC-31,Kazakhstan,45.99,63.56,Rideshare,LEO,LEO,59,24,5.0,538.0,291.0,29.5,Success,,0,0,157.0
M005199,2022-07-14,2022,2020s,United States,Atlas V,ULA,59,18850,0,Retired,Cape Canaveral LC-41,USA,28.58,-80.58,Earth Observation,LEO,Earth Orbit,814,1,43.0,475.0,418.0,62.1,Success,,0,0,191.6
M005200,2022-07-16,2022,2020s,United States,Space Shuttle,NASA,56,27500,1,Retired,Rocket Lab LC-2,USA,37.85,-75.49,Commercial Payload,GEO,GEO,386,1,19.7,35786.0,35659.0,0.0,Success,,0,1,101.0
M005201,2022-05-12,2022,2020s,Russia,Soyuz-FG,Roscosmos,46,7150,0,Retired,Plesetsk Cosmodrome,Russia,62.93,40.57,Communications/Telecom,GEO,GEO,1472,1,49.5,35786.0,35673.0,0.0,Success,,0,0,127.3
M005202,2022-11-21,2022,2020s,China,Long March 3,CASC,54,8500,0,Active,Jiuquan Satellite Launch Center,China,40.96,100.29,Science/Astronomy,LEO,Earth Orbit,3802,2,183.2,482.0,439.0,75.2,Success,,0,0,183.6
M005203,2022-04-19,2022,2020s,China,Long March 7,CASC,53,13500,0,Active,Jiuquan Satellite Launch Center,China,40.96,100.29,Rideshare,LEO,LEO,419,25,22.8,422.0,341.0,39.5,Success,,0,0,67.3
M005204,2022-08-24,2022,2020s,China,Long March 7,CASC,53,13500,0,Active,Xichang Satellite Launch Center,China,28.25,102.03,Rideshare,LEO,LEO,210,19,10.2,595.0,265.0,48.7,Success,,0,0,93.5
M005205,2022-12-01,2022,2020s,China,Kuaizhou-1A,CASIC,20,300,0,Active,Jiuquan Satellite Launch Center,China,40.96,100.29,Communications/Telecom,GEO,GEO,300,1,15.5,35786.0,35782.0,0.0,Success,,0,0,119.1
M005206,2022-05-28,2022,2020s,China,Long March 8,CASC,51,8400,0,Active,Wenchang Space Launch Center,China,19.61,110.95,Technology Demo,LEO,LEO,164,1,5.3,423.0,207.0,59.9,Success,,0,0,151.4
M005207,2022-09-30,2022,2020s,Europe,Vega,Arianespace,30,1450,0,Active,Guiana Space Centre ELA-3,French Guiana,5.24,-52.77,Earth Observation,LEO,Earth Orbit,232,1,10.5,631.0,287.0,36.3,Success,,0,0,126.2
M005208,2022-08-04,2022,2020s,United States,Falcon Heavy,SpaceX,70,63800,1,Active,Cape Canaveral LC-39A,USA,28.61,-80.6,Rideshare,LEO,LEO,3100,7,82.6,510.0,344.0,87.3,Success,,0,1,136.7
M005209,2022-09-01,2022,2020s,United States,Delta II,Boeing/ULA,39,6100,0,Retired,Vandenberg SLC-4,USA,34.74,-120.57,Earth Observation,LEO,Earth Orbit,291,1,7.3,466.0,376.0,92.2,Success,,0,0,154.3
M005210,2022-04-28,2022,2020s,China,Kuaizhou-1A,CASIC,20,300,0,Active,Wenchang Space Launch Center,China,19.61,110.95,Rideshare,LEO,LEO,300,5,18.0,601.0,281.0,44.1,Success,,0,0,76.3
M005211,2022-04-17,2022,2020s,United States,Space Shuttle,NASA,56,27500,1,Retired,Cape Canaveral LC-41,USA,28.58,-80.58,Human Spaceflight,Lunar Transfer,Lunar Orbit,6264,1,242.2,,,76.5,Success,90.0,1,1,194.1
M005212,2022-09-03,2022,2020s,China,Long March 3,CASC,54,8500,0,Active,Jiuquan Satellite Launch Center,China,40.96,100.29,Communications/Telecom,GEO,GEO,1471,1,50.3,35786.0,35720.0,0.0,Success,,0,0,189.1
M005213,2022-01-03,2022,2020s,China,Long March 9,CASC,110,140000,0,Development,Jiuquan Satellite Launch Center,China,40.96,100.29,Commercial Payload,LEO,LEO,2103,1,65.0,608.0,471.0,85.7,Success,,0,0,101.9
M005214,2022-11-07,2022,2020s,India,PSLV,ISRO,44,3800,0,Active,Satish Dhawan Space Centre,India,13.73,80.24,Earth Observation,LEO,Earth Orbit,329,1,13.7,584.0,212.0,74.6,Success,,0,0,62.6
M005215,2022-03-22,2022,2020s,United States,Saturn V,NASA,111,140000,0,Retired,SpaceX Starbase,USA,25.99,-97.16,Earth Observation,LEO,Earth Orbit,1096,1,47.5,426.0,395.0,68.4,Success,,0,0,185.0
M005216,2022-07-30,2022,2020s,China,Kuaizhou-1A,CASIC,20,300,0,Active,Jiuquan Satellite Launch Center,China,40.96,100.29,Commercial Payload,SSO,SSO,300,1,14.1,600.0,578.0,97.9,Success,,0,0,145.5
M005217,2022-03-15,2022,2020s,United States,Titan II,USAF,31,3175,0,Retired,Rocket Lab LC-2,USA,37.85,-75.49,Navigation/GPS,LEO,MEO,3175,1,149.8,406.0,230.0,50.4,Success,,0,0,142.4
M005218,2022-03-15,2022,2020s,United States,Saturn V,NASA,111,140000,0,Retired,Cape Canaveral LC-41,USA,28.58,-80.58,Communications/Telecom,GEO,GEO,1963,1,82.6,35786.0,35664.0,0.0,Success,,0,0,185.0
M005219,2022-07-08,2022,2020s,United States,Titan IV,USAF,62,21680,0,Retired,Cape Canaveral LC-41,USA,28.58,-80.58,Rideshare,LEO,LEO,1308,30,51.1,529.0,374.0,90.4,Success,,0,0,183.6
M005220,2022-12-11,2022,2020s,United States,Electron,Rocket Lab,18,300,1,Active,Rocket Lab LC-2,USA,37.85,-75.49,Communications/Telecom,GEO,GEO,300,1,17.4,35786.0,35708.0,0.0,Success,,0,1,8.9
M005221,2022-05-18,2022,2020s,United States,Delta IV Heavy,ULA,72,28790,0,Retired,Blue Origin Launch Site One,USA,31.42,-104.76,Rideshare,LEO,LEO,725,50,26.5,425.0,203.0,81.2,Success,,0,0,238.7
M005222,2022-10-02,2022,2020s,China,Kuaizhou-1A,CASIC,20,300,0,Active,Wenchang Space Launch Center,China,19.61,110.95,Lunar,Lunar Transfer,Lunar Orbit,300,1,17.5,,,41.3,Success,132.0,0,0,198.7
M005223,2022-10-09,2022,2020s,China,Long March 3,CASC,54,8500,0,Active,Taiyuan Satellite Launch Center,China,38.85,111.61,Science/Astronomy,LEO,HEO,1886,1,50.5,477.0,373.0,44.5,Success,,0,0,188.1
M005224,2022-03-08,2022,2020s,United States,Titan II,USAF,31,3175,0,Retired,Cape Canaveral LC-39A,USA,28.61,-80.6,Commercial Payload,SSO,SSO,561,1,25.5,540.0,531.0,98.3,Success,,0,0,158.7
M005225,2022-08-31,2022,2020s,Russia,Angara-1.2,Roscosmos,42,3800,0,Active,Baikonur LC-1,Kazakhstan,45.92,63.34,Mars Mission,LEO,Mars Transfer,476,1,11.9,442.0,207.0,51.0,Success,558.0,0,0,130.6
M005226,2022-08-24,2022,2020s,United States,Falcon 9,SpaceX,70,22800,1,Active,Blue Origin Launch Site One,USA,31.42,-104.76,Rideshare,LEO,LEO,362,95,20.7,648.0,555.0,68.6,Success,,0,1,68.3
M005227,2022-05-16,2022,2020s,United States,Falcon Heavy,SpaceX,70,63800,1,Active,Cape Canaveral LC-40,USA,28.56,-80.58,Rideshare,LEO,LEO,718,42,29.6,395.0,257.0,58.5,Success,,0,0,102.1
M005228,2022-09-17,2022,2020s,United States,Neutron,Rocket Lab,40,13000,1,Active,Vandenberg SLC-4,USA,34.74,-120.57,Earth Observation,LEO,Earth Orbit,1276,1,35.6,456.0,280.0,57.5,Success,,0,1,62.6
M005229,2022-07-02,2022,2020s,United States,Falcon Heavy,SpaceX,70,63800,1,Active,SpaceX Starbase,USA,25.99,-97.16,Commercial Payload,LEO,LEO,569,1,29.6,395.0,240.0,43.9,Success,,0,1,102.7
M005230,2022-10-27,2022,2020s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Vostochny Cosmodrome,Russia,51.88,128.33,Human Spaceflight,ISS Docking,ISS,6036,1,247.5,613.0,481.0,51.7,Success,90.0,2,0,148.1
M005231,2022-04-28,2022,2020s,China,Long March 7,CASC,53,13500,0,Active,Xichang Satellite Launch Center,China,28.25,102.03,Rideshare,LEO,LEO,839,100,23.2,594.0,530.0,53.4,Success,,0,0,68.8
M005232,2022-10-21,2022,2020s,Japan,H3,JAXA/MHI,57,16500,0,Active,Uchinoura Space Center,Japan,31.25,131.08,Rideshare,LEO,LEO,725,1,29.0,568.0,556.0,72.5,Success,,0,0,131.0
M005233,2022-02-21,2022,2020s,United States,Falcon 9,SpaceX,70,22800,1,Active,Vandenberg SLC-4,USA,34.74,-120.57,Navigation/GPS,LEO,MEO,1132,1,49.9,522.0,431.0,39.5,Success,,0,1,64.1
M005234,2022-05-27,2022,2020s,Russia,Soyuz-2.1b,Roscosmos,46,8200,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Military/Reconnaissance,SSO,SSO,4338,1,128.6,503.0,474.0,97.6,Success,,0,0,86.4
M005235,2022-04-16,2022,2020s,China,Long March 6,CASC,29,1080,0,Active,Taiyuan Satellite Launch Center,China,38.85,111.61,Commercial Payload,GEO,GEO,597,1,28.6,35786.0,35656.0,0.0,Success,,0,0,162.0
M005236,2022-03-04,2022,2020s,China,Long March 7,CASC,53,13500,0,Active,Taiyuan Satellite Launch Center,China,38.85,111.61,Rideshare,LEO,LEO,505,3,28.2,515.0,408.0,90.4,Success,,0,0,71.2
M005237,2022-06-02,2022,2020s,United States,Neutron,Rocket Lab,40,13000,1,Active,Blue Origin Launch Site One,USA,31.42,-104.76,Rideshare,LEO,LEO,241,10,9.5,485.0,450.0,71.8,Success,,0,1,72.8
M005238,2022-10-10,2022,2020s,China,Long March 8,CASC,51,8400,0,Active,Xichang Satellite Launch Center,China,28.25,102.03,Commercial Payload,LEO,LEO,1791,1,60.3,503.0,498.0,36.8,Success,,0,0,175.3
M005239,2022-04-18,2022,2020s,Russia,Angara-A5,Roscosmos,64,24500,0,Active,Baikonur LC-1,Kazakhstan,45.92,63.34,Commercial Payload,LEO,LEO,982,1,30.0,596.0,234.0,96.8,Success,,0,0,87.7
M005240,2022-05-02,2022,2020s,United States,Falcon 9,SpaceX,70,22800,1,Active,Rocket Lab LC-2,USA,37.85,-75.49,Military/Reconnaissance,GEO,GEO,5347,1,226.6,35786.0,35612.0,0.0,Success,,0,1,71.9
M005241,2022-07-08,2022,2020s,Brazil,Proton-M,Roscosmos,58,23000,0,Retired,Cape Canaveral LC-41,USA,28.58,-80.58,Rideshare,LEO,LEO,529,14,14.1,575.0,359.0,84.1,Success,,0,0,53.3
M005242,2022-06-12,2022,2020s,Brazil,Vostok,OKB-1,38,4730,0,Retired,Cape Canaveral LC-40,USA,28.56,-80.58,Space Tourism,ISS Docking,ISS,1536,1,41.5,542.0,289.0,51.0,Success,1.0,6,0,52.8
M005243,2022-05-26,2022,2020s,Europe,Ariane 6,Arianespace,63,21650,0,Active,Guiana Space Centre ELS,French Guiana,5.24,-52.77,Navigation/GPS,LEO,MEO,825,1,28.7,358.0,282.0,59.5,Success,,0,0,116.9
M005244,2022-06-23,2022,2020s,India,LVM3,ISRO,43,10000,0,Active,Satish Dhawan Space Centre,India,13.73,80.24,Earth Observation,LEO,Earth Orbit,7225,1,380.3,487.0,327.0,73.2,Success,,0,0,127.1
M005245,2022-06-19,2022,2020s,United States,Electron,Rocket Lab,18,300,1,Active,Rocket Lab LC-2,USA,37.85,-75.49,Rideshare,LEO,LEO,175,7,8.2,523.0,336.0,46.0,Success,,0,1,7.4
M005246,2022-12-26,2022,2020s,United States,Neutron,Rocket Lab,40,13000,1,Active,Cape Canaveral LC-41,USA,28.58,-80.58,Military/Reconnaissance,SSO,SSO,1612,1,43.4,464.0,460.0,98.3,Success,,0,1,61.9
M005247,2022-06-22,2022,2020s,Japan,H-IIA,JAXA/MHI,53,10000,0,Retired,Tanegashima Space Center,Japan,30.4,130.97,Commercial Payload,GEO,GEO,3220,2,189.9,35786.0,35640.0,0.0,Success,,0,0,68.5
M005248,2022-07-08,2022,2020s,China,Zhuque-2,LandSpace,49,6000,0,Active,Taiyuan Satellite Launch Center,China,38.85,111.61,Science/Astronomy,LEO,L2 Halo,2987,2,92.6,568.0,484.0,37.6,Success,,0,0,168.8
M005249,2022-09-15,2022,2020s,China,Long March 2,CASC,43,8400,0,Active,Taiyuan Satellite Launch Center,China,38.85,111.61,Earth Observation,LEO,Earth Orbit,1185,1,57.3,569.0,342.0,33.9,Success,,0,0,91.5
M005250,2022-09-02,2022,2020s,United States,Saturn V,NASA,111,140000,0,Retired,Vandenberg SLC-4,USA,34.74,-120.57,Earth Observation,LEO,Earth Orbit,2054,1,97.7,497.0,379.0,49.2,Success,,0,0,185.0
M005251,2022-08-12,2022,2020s,United States,Titan II,USAF,31,3175,0,Retired,Vandenberg SLC-4,USA,34.74,-120.57,Communications/Telecom,GEO,GEO,556,1,29.5,35786.0,35619.0,0.0,Success,,0,0,107.2
M005252,2022-07-19,2022,2020s,United States,Neutron,Rocket Lab,40,13000,1,Active,SpaceX Starbase,USA,25.99,-97.16,Rideshare,LEO,LEO,379,3,14.2,413.0,387.0,95.3,Success,,0,0,70.3
M005253,2022-11-04,2022,2020s,United States,Delta II,Boeing/ULA,39,6100,0,Retired,Rocket Lab LC-2,USA,37.85,-75.49,Earth Observation,LEO,Earth Orbit,1526,1,59.6,363.0,297.0,86.6,Launch Failure,,0,0,131.4
M005254,2022-08-03,2022,2020s,Russia,Soyuz-2.1a,Roscosmos,46,7020,0,Active,Plesetsk Cosmodrome,Russia,62.93,40.57,Rideshare,LEO,LEO,726,11,23.7,621.0,539.0,51.1,Success,,0,0,96.2
M005255,2022-06-08,2022,2020s,United States,Delta IV Heavy,ULA,72,28790,0,Retired,Vandenberg SLC-4,USA,34.74,-120.57,Military/Reconnaissance,SSO,SSO,6147,1,156.3,746.0,731.0,98.5,Success,,0,0,198.9
M005256,2022-01-15,2022,2020s,China,Long March 4,CASC,45,4200,0,Active,Taiyuan Satellite Launch Center,China,38.85,111.61,Commercial Payload,GEO,GEO,2268,1,64.2,35786.0,35749.0,0.0,Success,,0,0,152.9
M005257,2022-06-22,2022,2020s,China,Long March 9,CASC,110,140000,0,Development,Xichang Satellite Launch Center,China,28.25,102.03,Earth Observation,LEO,Earth Orbit,3053,1,157.9,410.0,258.0,29.9,Success,,0,0,64.8
M005258,2022-05-09,2022,2020s,United States,New Glenn,Blue Origin,98,45000,1,Active,Vandenberg SLC-4,USA,34.74,-120.57,Commercial Payload,SSO,SSO,4730,1,216.3,742.0,728.0,97.9,Success,,0,1,99.1
M005259,2022-10-03,2022,2020s,United States,Saturn V,NASA,111,140000,0,Retired,Cape Canaveral LC-40,USA,28.56,-80.58,Lunar,LEO,Lunar Transfer,1523,1,88.2,471.0,427.0,91.2,Success,89.0,0,0,185.0
M005260,2022-05-11,2022,2020s,China,Long March 5,CASC,57,25000,0,Active,Xichang Satellite Launch Center,China,28.25,102.03,Navigation/GPS,LEO,MEO,617,1,30.7,550.0,316.0,36.2,Success,,0,0,101.7
