event_id,date,year,month,day_of_year,season,region_id,region_name,country,continent,latitude,longitude,climate_zone,vegetation_type,fire_radiative_power_mw,burn_area_hectares,burn_area_km2,severity,fire_duration_days,contained,human_caused,detection_satellite,detection_confidence,co2_emissions_tonnes,pm25_emissions_tonnes,pm10_emissions_tonnes,co_emissions_tonnes,ch4_emissions_tonnes,air_temp_celsius,relative_humidity_pct,wind_speed_kmh,wind_direction,drought_index,structures_threatened,structures_destroyed,evacuation_orders,people_evacuated,enso_phase,climate_anomaly_year
WF0006860,2021-07-20,2021,7,201,Summer,grc_att,Attica,Greece,Europe,38.3188,22.2706,Mediterranean,Maquis/Pine,1842.0,137893.6,1378.94,Extreme,1,1,0,MODIS Aqua,High,33268.9,1769.85,3274.08,1880.44,382.911,33.6,33.7,13.8,E,1.0,0,0,1,43,0.997,1
WF0006861,2021-08-22,2021,8,234,Summer,grc_att,Attica,Greece,Europe,37.5658,23.2652,Mediterranean,Maquis/Pine,916.0,4383.1,43.83,High,8,1,0,VIIRS S-NPP,High,1499.1,67.99,153.68,173.17,12.027,29.8,30.4,49.1,SE,1.0,0,0,0,0,0.997,1
WF0006862,2021-07-12,2021,7,193,Summer,grc_att,Attica,Greece,Europe,42.4356,19.504,Mediterranean,Maquis/Pine,3156.9,176684.1,1766.84,Extreme,3,1,1,MODIS Aqua,Nominal,47781.3,2469.86,3957.11,4179.34,489.775,38.1,10.0,33.0,SE,0.888,6,0,1,131,0.997,1
WF0006863,2021-08-27,2021,8,239,Summer,grc_att,Attica,Greece,Europe,38.095,22.1947,Mediterranean,Maquis/Pine,5782.6,408112.2,4081.12,Extreme,6,1,1,VIIRS NOAA-20,High,155560.5,4372.73,9109.97,7901.52,1829.045,35.8,19.6,44.1,S,1.0,1,0,1,1443,0.997,1
WF0006864,2021-07-22,2021,7,203,Summer,grc_att,Attica,Greece,Europe,38.9463,19.5633,Mediterranean,Maquis/Pine,651.4,107836.4,1078.36,Extreme,12,1,0,VIIRS NOAA-20,High,23728.3,547.07,1247.87,1782.0,164.297,39.6,33.7,36.0,SW,1.0,0,0,1,2768,0.997,1
WF0006865,2021-07-02,2021,7,183,Summer,grc_att,Attica,Greece,Europe,33.7551,18.4429,Mediterranean,Maquis/Pine,994.6,25319.3,253.19,High,57,1,0,Sentinel-3,High,8484.6,650.91,1120.79,658.0,96.418,32.2,18.2,38.1,SW,1.0,5,0,0,0,0.997,1
WF0006866,2021-09-05,2021,9,248,Autumn,grc_att,Attica,Greece,Europe,37.942,25.2693,Mediterranean,Maquis/Pine,352.8,49822.1,498.22,High,17,1,1,VIIRS NOAA-20,High,12386.3,500.48,1185.37,932.05,89.359,26.5,28.8,37.5,W,0.644,3,0,0,0,0.997,1
WF0006867,2021-08-23,2021,8,235,Summer,grc_att,Attica,Greece,Europe,36.8199,25.1549,Mediterranean,Maquis/Pine,2424.8,156168.2,1561.68,Extreme,4,0,1,VIIRS S-NPP,High,37173.2,1868.32,3576.14,2784.86,248.907,30.5,10.5,49.2,NE,0.985,4,0,1,60562,0.997,1
WF0006868,2021-07-26,2021,7,207,Summer,grc_att,Attica,Greece,Europe,36.5929,23.8387,Mediterranean,Maquis/Pine,3808.3,383742.6,3837.43,Extreme,11,0,1,Landsat 8/9,High,113426.9,6718.24,10814.61,12870.19,1324.042,43.0,27.2,18.9,W,1.0,140,49,1,1030,0.997,1
WF0006869,2021-07-10,2021,7,191,Summer,grc_att,Attica,Greece,Europe,36.2964,22.0642,Mediterranean,Maquis/Pine,751.1,9296.4,92.96,Moderate,17,1,0,MODIS Aqua,High,2579.1,94.29,174.16,327.49,48.652,40.6,12.3,13.3,E,0.999,0,0,0,0,0.997,1
WF0006870,2021-07-15,2021,7,196,Summer,grc_att,Attica,Greece,Europe,37.6049,22.2364,Mediterranean,Maquis/Pine,1401.0,87882.6,878.83,Extreme,1,0,1,Sentinel-3,Nominal,18859.5,451.02,859.94,981.3,184.021,38.3,6.0,39.5,N,1.0,0,0,1,144,0.997,1
WF0006871,2021-07-05,2021,7,186,Summer,grc_att,Attica,Greece,Europe,41.3615,24.1629,Mediterranean,Maquis/Pine,1199.7,7471.2,74.71,High,11,1,0,MODIS Terra,High,1844.3,110.87,273.62,235.17,14.857,40.5,16.9,6.1,SE,1.0,1,0,0,0,0.997,1
WF0006872,2021-08-04,2021,8,216,Summer,grc_att,Attica,Greece,Europe,39.0186,21.0304,Mediterranean,Maquis/Pine,347.6,14023.9,140.24,High,1,0,0,MODIS Terra,High,3307.2,200.73,476.54,353.83,51.943,40.1,32.4,35.4,N,0.83,2,0,0,0,0.997,1
WF0006873,2021-07-09,2021,7,190,Summer,grc_att,Attica,Greece,Europe,32.7049,24.7075,Mediterranean,Maquis/Pine,564.8,24309.5,243.09,High,10,1,0,VIIRS S-NPP,Nominal,8748.5,496.95,874.7,1292.44,144.455,21.8,15.4,44.6,N,1.0,2,0,0,0,0.997,1
WF0006874,2021-07-11,2021,7,192,Summer,grc_att,Attica,Greece,Europe,37.0694,22.127,Mediterranean,Maquis/Pine,1179.3,5137.3,51.37,High,8,1,0,VIIRS S-NPP,Nominal,1708.9,125.17,286.18,104.2,21.452,40.8,13.3,37.5,NW,1.0,10,0,0,0,0.997,1
WF0006875,2021-07-05,2021,7,186,Summer,esp_and,Andalusia,Spain,Europe,34.4219,-2.6463,Mediterranean,Scrubland,149.2,1983.8,19.84,Moderate,1,1,1,VIIRS S-NPP,High,431.3,20.82,42.1,34.75,6.43,31.3,8.0,16.6,E,0.729,0,0,0,0,0.997,0
WF0006876,2021-07-15,2021,7,196,Summer,esp_and,Andalusia,Spain,Europe,37.6309,-4.5195,Mediterranean,Scrubland,1729.3,96690.4,966.9,Extreme,43,1,0,VIIRS NOAA-20,High,22988.3,803.41,1816.95,2566.51,296.308,20.4,17.5,12.6,SW,0.828,0,0,1,653,0.997,0
WF0006877,2021-09-18,2021,9,261,Autumn,esp_and,Andalusia,Spain,Europe,37.5913,-0.5222,Mediterranean,Scrubland,2775.4,26219.7,262.2,Extreme,3,1,1,MODIS Terra,High,5541.6,269.63,436.94,711.34,79.302,32.4,28.0,58.0,SW,0.298,0,0,1,339,0.997,0
WF0006878,2021-07-11,2021,7,192,Summer,esp_and,Andalusia,Spain,Europe,38.5466,-5.1943,Mediterranean,Scrubland,139.1,475.9,4.76,Low,6,1,0,VIIRS S-NPP,High,120.2,7.95,14.84,11.65,2.167,23.6,33.1,27.4,SE,0.83,0,0,0,0,0.997,0
WF0006879,2021-07-07,2021,7,188,Summer,esp_and,Andalusia,Spain,Europe,33.7561,-2.9907,Mediterranean,Scrubland,213.2,5012.6,50.13,Moderate,1,0,0,MODIS Aqua,High,1284.3,42.17,83.2,108.82,9.898,31.0,20.9,42.6,S,0.31,0,0,0,0,0.997,0
WF0006880,2021-07-14,2021,7,195,Summer,esp_and,Andalusia,Spain,Europe,42.9771,-1.6202,Mediterranean,Scrubland,92.5,372.3,3.72,Low,1,1,1,VIIRS S-NPP,High,100.6,2.58,3.99,9.84,0.618,34.2,26.5,40.5,S,0.528,0,0,0,0,0.997,0
WF0006881,2021-07-10,2021,7,191,Summer,esp_and,Andalusia,Spain,Europe,37.8825,-7.5118,Mediterranean,Scrubland,1232.6,57519.0,575.19,Extreme,3,0,1,VIIRS S-NPP,High,15370.5,940.73,1539.48,2185.72,207.66,32.4,32.4,38.2,E,0.391,0,0,1,283,0.997,0
WF0006882,2021-08-04,2021,8,216,Summer,esp_and,Andalusia,Spain,Europe,33.8297,-8.0649,Mediterranean,Scrubland,2418.5,42981.6,429.82,Extreme,7,1,1,MODIS Terra,High,15021.1,536.5,834.08,1911.72,171.604,33.5,20.6,24.8,NW,0.483,0,0,1,95,0.997,0
WF0006883,2021-08-16,2021,8,228,Summer,esp_and,Andalusia,Spain,Europe,36.6422,-4.9403,Mediterranean,Scrubland,241.0,385.8,3.86,Moderate,7,1,1,VIIRS S-NPP,Nominal,89.3,4.54,8.64,9.72,1.528,23.7,22.1,41.6,W,0.617,0,0,0,0,0.997,0
WF0006884,2021-09-10,2021,9,253,Autumn,esp_and,Andalusia,Spain,Europe,40.7822,-3.221,Mediterranean,Scrubland,26.5,577.4,5.77,Low,2,1,1,MODIS Aqua,Nominal,177.4,10.7,19.28,12.75,3.384,28.6,31.9,30.2,W,0.291,0,0,0,0,0.997,0
WF0006885,2021-07-01,2021,7,182,Summer,esp_and,Andalusia,Spain,Europe,37.3232,-2.1467,Mediterranean,Scrubland,42.0,186.2,1.86,Low,6,1,0,VIIRS S-NPP,High,67.8,4.17,8.46,9.53,1.189,34.9,17.8,30.9,W,0.827,0,0,0,0,0.997,0
WF0006886,2021-09-07,2021,9,250,Autumn,esp_and,Andalusia,Spain,Europe,38.6389,-4.6675,Mediterranean,Scrubland,93.3,4598.5,45.98,Moderate,2,1,1,MODIS Terra,High,1586.5,111.07,263.99,107.63,9.212,20.7,16.4,26.5,W,0.328,0,0,0,0,0.997,0
WF0006887,2021-09-26,2021,9,269,Autumn,esp_and,Andalusia,Spain,Europe,37.1864,-6.7151,Mediterranean,Scrubland,217.8,2366.4,23.66,Moderate,3,1,1,Sentinel-3,Nominal,701.9,44.82,80.4,102.89,6.039,33.8,33.2,38.1,E,0.731,0,0,0,0,0.997,0
WF0006888,2021-09-11,2021,9,254,Autumn,esp_and,Andalusia,Spain,Europe,35.4244,-3.324,Mediterranean,Scrubland,238.2,1242.4,12.42,Moderate,2,0,1,VIIRS S-NPP,Nominal,277.0,15.34,24.8,16.8,4.187,28.5,25.8,55.1,W,0.714,0,0,0,0,0.997,0
WF0006889,2021-08-09,2021,8,221,Summer,prt_cen,Central Portugal,Portugal,Europe,38.3763,-12.2338,Mediterranean,Eucalyptus/Pine,817.6,36529.1,365.29,High,10,1,0,VIIRS S-NPP,High,9453.5,492.39,909.59,1127.42,132.297,28.5,12.0,59.7,SW,0.39,2,0,0,0,0.997,0
WF0006890,2021-08-17,2021,8,229,Summer,prt_cen,Central Portugal,Portugal,Europe,41.5888,-5.78,Mediterranean,Eucalyptus/Pine,91.7,238.2,2.38,Low,46,0,0,MODIS Terra,High,69.0,2.92,6.92,9.23,0.425,27.7,28.4,15.0,SE,0.398,0,0,0,0,0.997,0
WF0006891,2021-08-20,2021,8,232,Summer,prt_cen,Central Portugal,Portugal,Europe,37.6653,-9.5678,Mediterranean,Eucalyptus/Pine,411.1,24353.6,243.54,High,1,1,1,VIIRS S-NPP,Nominal,8695.4,569.65,940.54,670.44,132.675,32.2,13.3,30.2,SW,0.299,1,0,0,0,0.997,0
WF0006892,2021-08-23,2021,8,235,Summer,prt_cen,Central Portugal,Portugal,Europe,40.3008,-7.9829,Mediterranean,Eucalyptus/Pine,818.5,5917.9,59.18,High,1,1,0,VIIRS NOAA-20,High,1400.8,64.88,100.72,79.66,26.558,22.4,30.0,9.0,NW,0.267,3,0,0,0,0.997,0
WF0006893,2021-07-14,2021,7,195,Summer,prt_cen,Central Portugal,Portugal,Europe,44.3187,-9.4071,Mediterranean,Eucalyptus/Pine,480.6,21741.7,217.42,High,2,1,1,VIIRS NOAA-20,Nominal,4632.9,96.38,176.46,252.5,65.713,22.1,17.3,32.0,E,0.7,0,0,0,0,0.997,0
WF0006894,2021-08-05,2021,8,217,Summer,prt_cen,Central Portugal,Portugal,Europe,43.1336,-4.1377,Mediterranean,Eucalyptus/Pine,1409.4,20253.9,202.54,High,3,1,1,VIIRS S-NPP,High,4616.4,208.16,312.57,450.42,67.237,34.3,10.6,11.7,S,0.403,5,1,0,0,0.997,0
WF0006895,2021-09-23,2021,9,266,Autumn,prt_cen,Central Portugal,Portugal,Europe,35.6402,-5.6912,Mediterranean,Eucalyptus/Pine,1335.3,8325.1,83.25,High,5,1,0,MODIS Terra,High,1892.9,40.68,62.06,274.87,34.739,21.4,20.9,24.2,NE,0.625,0,0,0,0,0.997,0
WF0006896,2021-08-14,2021,8,226,Summer,prt_cen,Central Portugal,Portugal,Europe,37.9333,-6.6639,Mediterranean,Eucalyptus/Pine,378.3,2373.7,23.74,Moderate,7,1,0,MODIS Terra,Low,822.5,30.41,74.02,91.6,10.886,28.2,7.7,47.4,SW,0.3,0,0,0,0,0.997,0
WF0006897,2021-07-20,2021,7,201,Summer,prt_cen,Central Portugal,Portugal,Europe,35.9278,-10.4284,Mediterranean,Eucalyptus/Pine,3650.8,512006.4,5120.06,Extreme,1,1,1,Landsat 8/9,High,127896.4,4033.19,7275.24,17748.19,1626.413,32.4,9.0,24.9,N,0.609,1,0,1,455,0.997,0
WF0006898,2021-07-25,2021,7,206,Summer,prt_cen,Central Portugal,Portugal,Europe,34.3124,-10.8376,Mediterranean,Eucalyptus/Pine,247.1,4010.0,40.1,Moderate,12,1,1,VIIRS S-NPP,Nominal,1100.1,64.21,98.68,121.89,9.9,23.9,16.9,10.2,NE,0.321,0,0,0,0,0.997,0
WF0006899,2021-07-15,2021,7,196,Summer,prt_cen,Central Portugal,Portugal,Europe,37.9731,-3.3556,Mediterranean,Eucalyptus/Pine,162.8,222.6,2.23,Low,30,0,1,MODIS Terra,High,84.7,2.7,5.84,5.07,1.183,32.8,5.4,13.1,NW,0.537,0,0,0,0,0.997,0
WF0006900,2021-09-09,2021,9,252,Autumn,prt_cen,Central Portugal,Portugal,Europe,35.0983,-8.8276,Mediterranean,Eucalyptus/Pine,723.6,20223.6,202.24,High,1,0,1,VIIRS S-NPP,High,5786.8,271.3,472.78,388.6,103.558,24.5,22.3,27.0,SE,0.466,14,1,0,0,0.997,0
WF0006901,2021-07-19,2021,7,200,Summer,prt_cen,Central Portugal,Portugal,Europe,39.5912,-7.8029,Mediterranean,Eucalyptus/Pine,1799.8,155651.5,1556.52,Extreme,8,1,1,VIIRS S-NPP,High,33127.9,1112.59,2453.5,3592.04,347.952,33.2,19.0,49.4,SW,0.681,2,0,1,186,0.997,0
WF0006902,2021-08-15,2021,8,227,Summer,prt_cen,Central Portugal,Portugal,Europe,41.2749,-3.7584,Mediterranean,Eucalyptus/Pine,71.9,51.6,0.52,Low,3,0,1,Sentinel-3,High,12.1,0.88,1.63,0.79,0.155,31.9,34.9,33.8,S,0.549,0,0,0,0,0.997,0
WF0006903,2021-07-19,2021,7,200,Summer,prt_cen,Central Portugal,Portugal,Europe,41.0028,-5.0392,Mediterranean,Eucalyptus/Pine,150.8,5844.0,58.44,Moderate,15,0,1,MODIS Aqua,High,1288.9,64.41,138.08,109.57,13.65,24.0,23.6,32.9,NW,0.478,0,0,0,0,0.997,0
WF0006904,2021-07-22,2021,7,203,Summer,prt_cen,Central Portugal,Portugal,Europe,40.5118,-6.9867,Mediterranean,Eucalyptus/Pine,1143.6,873.9,8.74,High,9,1,0,MODIS Terra,Low,236.9,7.2,14.11,30.08,2.835,32.7,30.1,8.4,NW,0.537,1,0,0,0,0.997,0
WF0006905,2021-07-15,2021,7,196,Summer,prt_cen,Central Portugal,Portugal,Europe,38.9977,-11.0807,Mediterranean,Eucalyptus/Pine,394.1,5200.1,52.0,Moderate,1,1,0,VIIRS NOAA-20,Nominal,1204.0,58.23,96.5,153.35,16.27,33.3,20.8,21.5,E,0.396,0,0,0,0,0.997,0
WF0006906,2021-08-09,2021,8,221,Summer,prt_cen,Central Portugal,Portugal,Europe,39.9609,-9.3382,Mediterranean,Eucalyptus/Pine,72.1,12257.3,122.57,High,1,1,0,VIIRS NOAA-20,High,2788.0,60.75,113.84,166.54,34.593,29.9,18.9,5.9,NW,0.337,0,0,0,0,0.997,0
WF0006907,2021-09-23,2021,9,266,Autumn,prt_cen,Central Portugal,Portugal,Europe,34.9176,-5.9989,Mediterranean,Eucalyptus/Pine,251.4,1931.9,19.32,Moderate,15,1,1,VIIRS S-NPP,High,612.6,41.74,91.4,90.54,10.76,25.6,22.4,43.0,N,0.652,0,0,0,0,0.997,0
WF0006908,2021-09-11,2021,9,254,Autumn,ita_cal,Calabria,Italy,Europe,40.5378,13.2972,Mediterranean,Scrubland/Forest,932.7,202311.7,2023.12,Extreme,6,1,1,VIIRS S-NPP,Nominal,59580.2,3833.26,7875.62,8673.39,322.251,34.2,13.9,51.3,NW,0.742,0,0,1,637,0.997,0
WF0006909,2021-08-03,2021,8,215,Summer,ita_cal,Calabria,Italy,Europe,36.7824,17.8837,Mediterranean,Scrubland/Forest,418.2,851.1,8.51,Moderate,4,1,1,VIIRS S-NPP,High,194.6,14.11,32.66,22.65,2.138,31.6,20.6,13.2,NE,0.606,0,0,0,0,0.997,0
WF0006910,2021-07-11,2021,7,192,Summer,ita_cal,Calabria,Italy,Europe,38.4269,14.3511,Mediterranean,Scrubland/Forest,565.9,6015.7,60.16,Moderate,3,1,1,VIIRS NOAA-20,High,2124.9,98.97,207.64,278.72,17.802,26.1,22.9,7.5,N,0.782,0,0,0,0,0.997,0
WF0006911,2021-07-17,2021,7,198,Summer,ita_cal,Calabria,Italy,Europe,38.4204,18.6958,Mediterranean,Scrubland/Forest,343.8,4738.1,47.38,Moderate,1,0,0,VIIRS NOAA-20,Nominal,1845.5,91.87,158.88,237.0,33.034,22.3,5.9,45.7,N,0.578,0,0,0,0,0.997,0
WF0006912,2021-08-15,2021,8,227,Summer,ita_cal,Calabria,Italy,Europe,37.5178,17.3577,Mediterranean,Scrubland/Forest,3802.9,53916.4,539.16,Extreme,3,0,0,Sentinel-3,Nominal,12202.1,471.01,800.39,1263.13,88.299,25.4,5.2,43.3,W,0.337,41,0,1,25,0.997,0
WF0006913,2021-08-12,2021,8,224,Summer,ita_cal,Calabria,Italy,Europe,39.9771,18.4841,Mediterranean,Scrubland/Forest,7767.1,41426.0,414.26,Extreme,3,1,1,VIIRS S-NPP,Nominal,13440.6,508.92,1239.74,1035.34,177.86,29.8,18.5,8.1,SE,0.564,1,0,1,805,0.997,0
WF0006914,2021-09-20,2021,9,263,Autumn,ita_cal,Calabria,Italy,Europe,37.3095,19.0486,Mediterranean,Scrubland/Forest,372.5,9276.5,92.77,Moderate,21,1,0,Landsat 8/9,High,2740.3,148.39,292.72,176.56,40.083,33.1,11.5,6.2,W,0.591,0,0,0,0,0.997,0
WF0006915,2021-08-10,2021,8,222,Summer,ita_cal,Calabria,Italy,Europe,39.6033,13.3679,Mediterranean,Scrubland/Forest,854.2,33784.3,337.84,High,1,0,1,MODIS Terra,Nominal,9461.4,372.76,901.62,815.12,174.872,32.5,21.7,31.2,SW,0.581,0,0,0,0,0.997,0
WF0006916,2021-09-11,2021,9,254,Autumn,ita_cal,Calabria,Italy,Europe,42.8106,19.8758,Mediterranean,Scrubland/Forest,439.9,8912.7,89.13,Moderate,22,1,1,VIIRS NOAA-20,High,3239.2,173.67,410.81,246.43,46.689,23.4,11.1,25.7,W,0.44,0,0,0,0,0.997,0
WF0006917,2021-08-27,2021,8,239,Summer,ita_cal,Calabria,Italy,Europe,34.6957,15.7258,Mediterranean,Scrubland/Forest,2211.5,341405.8,3414.06,Extreme,2,1,1,VIIRS S-NPP,High,128251.7,6261.9,14591.5,10804.06,840.344,34.6,8.5,30.2,NW,0.324,0,0,1,99,0.997,0
WF0006918,2021-08-08,2021,8,220,Summer,ita_cal,Calabria,Italy,Europe,42.1298,19.1076,Mediterranean,Scrubland/Forest,427.6,3072.1,30.72,Moderate,3,1,1,VIIRS NOAA-20,High,787.7,52.66,117.44,61.6,4.264,30.8,33.2,27.4,NE,0.47,0,0,0,0,0.997,0
WF0006919,2021-09-16,2021,9,259,Autumn,ita_cal,Calabria,Italy,Europe,39.6134,14.2411,Mediterranean,Scrubland/Forest,198.8,8259.9,82.6,Moderate,19,1,1,MODIS Terra,Low,2621.6,199.18,363.32,171.47,15.305,20.8,9.6,41.8,SE,0.73,0,0,0,0,0.997,0
WF0006920,2021-07-19,2021,7,200,Summer,ita_cal,Calabria,Italy,Europe,39.4262,20.0994,Mediterranean,Scrubland/Forest,3581.2,86667.7,866.68,Extreme,2,0,0,MODIS Terra,Low,25045.7,1932.96,4407.72,3394.03,482.572,31.5,8.7,19.2,NW,0.681,83,7,1,202,0.997,0
WF0006921,2021-09-04,2021,9,247,Autumn,ita_cal,Calabria,Italy,Europe,40.1924,12.8905,Mediterranean,Scrubland/Forest,118.8,5179.0,51.79,Moderate,19,1,0,MODIS Aqua,High,1135.2,66.07,162.53,75.28,7.667,27.0,23.8,56.2,S,0.42,0,0,0,0,0.997,0
WF0006922,2021-09-04,2021,9,247,Autumn,ita_cal,Calabria,Italy,Europe,38.9755,15.9036,Mediterranean,Scrubland/Forest,215.0,97645.9,976.46,Extreme,4,1,0,VIIRS S-NPP,Nominal,34196.9,2664.16,6109.33,1841.4,605.503,29.2,7.0,44.5,NE,0.273,2,0,1,721,0.997,0
WF0006923,2021-07-24,2021,7,205,Summer,ita_cal,Calabria,Italy,Europe,44.444,13.1251,Mediterranean,Scrubland/Forest,561.0,5474.9,54.75,Moderate,1,1,1,MODIS Terra,High,1292.7,26.83,66.29,93.15,21.369,32.3,25.4,48.4,W,0.75,0,0,0,0,0.997,0
WF0006924,2021-09-15,2021,9,258,Autumn,ita_cal,Calabria,Italy,Europe,37.4531,16.7458,Mediterranean,Scrubland/Forest,404.7,5183.6,51.84,Moderate,5,1,0,Landsat 8/9,High,1149.8,44.74,109.03,156.23,6.49,32.5,23.2,43.8,NW,0.421,0,0,0,0,0.997,0
WF0006925,2021-08-12,2021,8,224,Summer,ita_cal,Calabria,Italy,Europe,37.2971,15.7005,Mediterranean,Scrubland/Forest,1129.5,2094.6,20.95,High,8,1,1,MODIS Terra,Nominal,517.2,34.1,73.96,37.66,6.552,29.3,7.2,27.2,N,0.272,0,0,0,0,0.997,0
WF0006926,2021-08-20,2021,8,232,Summer,ita_cal,Calabria,Italy,Europe,41.4363,15.3235,Mediterranean,Scrubland/Forest,246.8,17471.9,174.72,High,10,1,0,MODIS Aqua,High,4361.2,187.23,354.27,407.05,85.317,30.4,11.6,59.9,SE,0.356,8,0,0,0,0.997,0
WF0006927,2021-09-12,2021,9,255,Autumn,fra_paca,Provence,France,Europe,42.6627,6.25,Mediterranean,Garrigue/Forest,369.0,10712.2,107.12,High,3,0,0,VIIRS NOAA-20,Nominal,4173.1,150.17,317.3,299.75,21.784,30.4,5.3,5.7,E,0.428,0,0,0,0,0.997,0
WF0006928,2021-08-21,2021,8,233,Summer,fra_paca,Provence,France,Europe,40.7403,6.2685,Mediterranean,Garrigue/Forest,4497.4,75610.1,756.1,Extreme,3,0,0,MODIS Terra,High,22084.2,753.28,1731.2,2885.06,321.085,23.6,9.8,19.4,W,0.322,2,0,1,988,0.997,0
WF0006929,2021-08-13,2021,8,225,Summer,fra_paca,Provence,France,Europe,44.5808,7.1956,Mediterranean,Garrigue/Forest,35.8,3926.7,39.27,Moderate,6,0,1,VIIRS S-NPP,Nominal,984.3,50.52,118.4,55.54,18.018,27.7,29.8,57.3,N,0.284,0,0,0,0,0.997,0
WF0006930,2021-08-26,2021,8,238,Summer,fra_paca,Provence,France,Europe,45.1547,7.5565,Mediterranean,Garrigue/Forest,381.1,11393.9,113.94,High,32,1,0,MODIS Terra,Nominal,3323.1,176.67,301.11,418.28,45.68,26.6,34.7,26.6,NW,0.475,1,0,0,0,0.997,0
WF0006931,2021-09-09,2021,9,252,Autumn,fra_paca,Provence,France,Europe,43.7308,7.6467,Mediterranean,Garrigue/Forest,291.1,647.7,6.48,Moderate,1,1,1,MODIS Terra,Nominal,237.4,18.92,43.78,20.35,1.453,33.3,20.5,28.4,E,0.603,0,0,0,0,0.997,0
WF0006932,2021-08-06,2021,8,218,Summer,fra_paca,Provence,France,Europe,44.4769,1.9565,Mediterranean,Garrigue/Forest,772.8,6651.2,66.51,Moderate,4,1,1,VIIRS NOAA-20,High,2093.8,110.39,211.3,233.61,39.021,32.8,5.5,46.6,NE,0.502,0,0,0,0,0.997,0
WF0006933,2021-09-26,2021,9,269,Autumn,fra_paca,Provence,France,Europe,46.3211,-0.2832,Mediterranean,Garrigue/Forest,443.0,1208.6,12.09,Moderate,1,0,0,MODIS Terra,Low,261.5,6.66,13.52,25.3,2.315,21.9,28.1,6.7,SW,0.52,0,0,0,0,0.997,0
WF0006934,2021-09-10,2021,9,253,Autumn,fra_paca,Provence,France,Europe,40.397,4.1108,Mediterranean,Garrigue/Forest,1356.7,11397.7,113.98,High,4,1,0,Sentinel-3,High,2873.7,91.74,223.66,146.01,45.427,30.2,15.7,25.9,N,0.529,19,2,0,0,0.997,0
WF0006935,2021-09-04,2021,9,247,Autumn,tur_ana,Anatolia Coast,Turkey,Europe/Asia,37.8849,27.3588,Mediterranean,Pine Forest,1670.3,24159.1,241.59,High,21,1,0,MODIS Aqua,High,7792.4,210.54,371.21,579.93,128.164,31.4,16.0,51.1,E,0.996,120,2,1,880,0.997,1
WF0006936,2021-08-10,2021,8,222,Summer,tur_ana,Anatolia Coast,Turkey,Europe/Asia,35.817,32.1601,Mediterranean,Pine Forest,3291.1,4143876.8,41438.77,Extreme,69,1,1,VIIRS NOAA-20,High,1572776.3,74043.76,162962.16,183199.8,11668.143,33.1,23.0,24.4,E,0.774,2,0,1,1719,0.997,1
WF0006937,2021-08-12,2021,8,224,Summer,tur_ana,Anatolia Coast,Turkey,Europe/Asia,34.5241,31.4108,Mediterranean,Pine Forest,1683.5,19754.9,197.55,High,52,1,1,MODIS Aqua,Nominal,7536.6,283.69,579.93,840.28,138.453,32.6,15.5,42.8,SW,1.0,0,0,0,0,0.997,1
WF0006938,2021-07-16,2021,7,197,Summer,tur_ana,Anatolia Coast,Turkey,Europe/Asia,32.8686,27.8661,Mediterranean,Pine Forest,578.5,94475.5,944.75,Extreme,9,1,1,VIIRS NOAA-20,High,32282.9,1787.55,3523.28,4691.09,222.857,33.5,11.1,34.4,W,1.0,1,0,1,5706,0.997,1
WF0006939,2021-09-13,2021,9,256,Autumn,tur_ana,Anatolia Coast,Turkey,Europe/Asia,39.1075,28.061,Mediterranean,Pine Forest,2300.2,34399.5,344.0,Extreme,46,0,1,MODIS Aqua,High,13362.5,962.08,2336.12,1803.91,111.795,22.2,20.0,36.5,S,1.0,0,0,1,1564,0.997,1
WF0006940,2021-08-16,2021,8,228,Summer,tur_ana,Anatolia Coast,Turkey,Europe/Asia,37.8451,33.1835,Mediterranean,Pine Forest,3158.1,188699.6,1887.0,Extreme,11,1,0,Sentinel-3,High,53628.9,2322.37,3795.86,4180.19,992.247,26.1,13.7,59.6,NW,0.604,0,0,1,4838,0.997,1
WF0006941,2021-08-08,2021,8,220,Summer,tur_ana,Anatolia Coast,Turkey,Europe/Asia,36.7813,29.4142,Mediterranean,Pine Forest,275.5,963.5,9.63,Moderate,1,1,0,MODIS Aqua,High,321.8,16.95,26.19,18.94,2.565,34.8,15.7,45.8,NE,0.612,0,0,0,0,0.997,1
WF0006942,2021-09-14,2021,9,257,Autumn,tur_ana,Anatolia Coast,Turkey,Europe/Asia,37.498,30.6819,Mediterranean,Pine Forest,2326.6,245641.3,2456.41,Extreme,3,1,1,VIIRS NOAA-20,High,69824.9,4496.41,11175.56,4081.96,1027.975,21.6,27.8,55.8,SE,0.821,449,140,1,1270,0.997,1
WF0006943,2021-09-21,2021,9,264,Autumn,tur_ana,Anatolia Coast,Turkey,Europe/Asia,34.2944,29.0355,Mediterranean,Pine Forest,2381.0,23687.5,236.88,Extreme,1,1,1,MODIS Terra,High,7143.8,180.12,340.67,753.3,37.097,34.2,20.4,8.7,SE,1.0,47,12,1,1066,0.997,1
WF0006944,2021-09-06,2021,9,249,Autumn,tur_ana,Anatolia Coast,Turkey,Europe/Asia,38.1189,30.9198,Mediterranean,Pine Forest,1149.3,116613.2,1166.13,Extreme,1,1,1,MODIS Terra,Nominal,42630.6,2760.05,5220.98,2556.49,254.885,26.1,20.4,43.5,SE,0.987,0,0,1,7348,0.997,1
