athlete_id,name,gender,age_at_peak,country,noc_code,region,sport,sport_category,season,first_games_year,last_games_year,games_participated,gold_medals,silver_medals,bronze_medals,total_medals,world_record_holder,personal_best_rank_world,height_cm,weight_kg,bmi,training_hours_per_week,professional_athlete,doping_violation,most_recent_medal_2020plus
A005775,Adrian Nakamura,Male,32,Croatia,CRO,Europe,Triathlon,Multi,Summer,2016,2020,2,0,1,1,2,0,1,176,76,24.5,18,1,0,1
A005776,Carlos Rossi,Male,42,Philippines,PHI,Asia,Curling,Ice Sports,Winter,2014,2018,2,0,2,2,4,1,81,179,81,25.3,32,1,0,0
A005777,Fernanda Yıldız,Female,22,Uzbekistan,UZB,Asia,Alpine Skiing,Skiing,Winter,2014,2014,1,1,0,0,1,0,28,169,55,19.3,25,0,0,0
A005778,Elias Osei,Male,25,Bahrain,BRN,Asia,Table Tennis,Racquet,Summer,2002,2014,3,0,1,2,3,1,314,167,74,26.5,26,1,0,0
A005779,Hassan Martínez,Male,30,New Zealand,NZL,Oceania,Sailing,Water,Summer,1998,2006,2,1,0,1,2,0,132,172,68,23.0,40,1,0,0
A005780,Pietro Sørensen,Male,31,Finland,FIN,Europe,Basketball,Team Ball,Summer,2008,2020,4,0,0,0,0,0,192,203,87,21.1,30,1,0,0
A005781,James Smith,Male,30,France,FRA,Europe,Volleyball,Team Ball,Summer,2008,2008,1,0,0,0,0,0,4,182,77,23.2,48,1,0,0
A005782,Théo Kumar,Male,34,Belarus,BLR,Europe,Speed Skating,Skating,Winter,2006,2010,2,0,0,1,1,0,14,177,71,22.7,29,0,0,0
A005783,Adaeze Sørensen,Female,28,Azerbaijan,AZE,Europe/Asia,Pentathlon,Multi,Summer,2004,2012,3,1,0,0,1,0,462,163,73,27.5,27,1,0,0
A005784,Omar Patel,Male,25,Australia,AUS,Oceania,Basketball,Team Ball,Summer,2016,2024,3,1,1,0,2,0,66,214,87,19.0,26,1,0,1
A005785,Hugo Kumar,Male,22,United States,USA,North America,Taekwondo,Combat,Summer,1998,2002,1,0,0,0,0,0,73,180,76,23.5,42,1,0,0
A005786,James Volkov,Male,31,Bahrain,BRN,Asia,Volleyball,Team Ball,Summer,1996,1996,1,0,0,0,0,0,6,182,76,22.9,36,1,0,0
A005787,Oliver García,Male,29,Mongolia,MGL,Asia,Fencing,Combat,Summer,2012,2024,4,0,1,1,2,0,273,174,76,25.1,17,1,0,1
A005788,Sipho Johnson,Male,35,Kazakhstan,KAZ,Asia,Taekwondo,Combat,Summer,2010,2018,2,2,0,0,2,0,390,184,95,28.1,30,1,0,0
A005789,Rafael Weber,Male,27,Indonesia,INA,Asia,Rugby Sevens,Team Ball,Summer,2004,2008,2,0,0,0,0,0,15,166,62,22.5,20,1,0,0
A005790,Erik Martínez,Male,24,Ukraine,UKR,Europe,Volleyball,Team Ball,Summer,2000,2008,3,0,1,3,4,0,134,172,71,24.0,37,1,0,0
A005791,Priya Lindqvist,Female,28,Jamaica,JAM,North America,Freestyle Skiing,Skiing,Winter,1992,2000,2,0,0,1,1,0,419,182,56,16.9,27,1,0,0
A005792,Sasha Shaikh,Female,25,Japan,JPN,Asia,Ski Jumping,Skiing,Winter,2014,2014,1,0,0,0,0,0,466,168,59,20.9,44,1,0,0
A005793,Yuki Volkov,Female,31,Denmark,DEN,Europe,Pentathlon,Multi,Summer,2018,2018,1,0,0,1,1,0,10,161,68,26.2,23,1,0,0
A005794,Oliver Müller,Male,27,Colombia,COL,South America,Breakdancing,Urban,Summer,2020,2020,1,0,0,2,2,0,402,178,73,23.0,26,1,0,1
A005795,Sipho Weber,Male,29,Czech Republic,CZE,Europe,Badminton,Racquet,Summer,2004,2004,1,0,1,0,1,0,65,179,95,29.6,31,1,0,0
A005796,Liam Hansen,Male,26,Uzbekistan,UZB,Asia,Football/Soccer,Team Ball,Summer,2002,2002,1,0,1,1,2,0,83,160,75,29.3,20,1,0,0
A005797,Mia Ngozi,Female,30,Thailand,THA,Asia,Surfing,Other,Summer,2000,2008,3,0,2,1,3,0,118,162,61,23.2,27,1,0,0
A005798,Megan Müller,Female,25,Ethiopia,ETH,Africa,Pentathlon,Multi,Summer,2014,2014,1,0,1,0,1,0,271,155,68,28.3,26,1,0,0
A005799,Hana Hernández,Female,32,Kazakhstan,KAZ,Asia,Handball,Team Ball,Summer,2020,2026,2,1,2,3,6,0,23,177,71,22.7,32,1,0,1
A005800,Jade Rossi,Female,23,Latvia,LAT,Europe,Equestrian,Other,Summer,1996,1996,1,0,0,0,0,0,339,160,64,25.0,38,0,0,0
A005801,Kwame Sørensen,Male,28,Mongolia,MGL,Asia,Football/Soccer,Team Ball,Summer,2012,2020,3,0,1,1,2,0,445,181,75,22.9,19,1,0,1
A005802,Noah Zhang,Male,25,Kazakhstan,KAZ,Asia,Pentathlon,Multi,Summer,2020,2026,2,2,0,0,2,0,2,178,72,22.7,36,1,0,1
A005803,Rafael Björk,Male,20,Lithuania,LTU,Europe,Gymnastics,Gymnastics,Summer,2000,2004,2,2,2,0,4,0,453,176,58,18.7,33,1,0,0
A005804,Alinta Hansen,Female,33,Croatia,CRO,Europe,Volleyball,Team Ball,Summer,2016,2024,3,0,2,2,4,0,357,170,55,19.0,28,1,1,1
A005805,Oliver Hansen,Male,27,Italy,ITA,Europe,Alpine Skiing,Skiing,Winter,2006,2010,2,0,0,1,1,0,1,186,71,20.5,32,0,0,0
A005806,Erik Weber,Male,26,Thailand,THA,Asia,Boxing,Combat,Summer,2008,2012,2,0,1,0,1,0,26,189,77,21.6,27,1,0,0
A005807,Erik Kim,Male,21,Lithuania,LTU,Europe,Cross-Country Skiing,Skiing,Winter,2022,2026,2,1,0,0,1,0,110,179,84,26.2,20,1,0,1
A005808,Sasha Sørensen,Female,26,Netherlands,NED,Europe,Canoe/Kayak,Water,Summer,1994,1998,1,0,0,0,0,0,14,163,55,20.7,40,0,0,0
A005809,Elena Smith,Female,26,Ukraine,UKR,Europe,Skateboarding,Urban,Summer,2008,2008,1,0,1,0,1,0,26,158,77,30.8,22,1,0,0
A005810,Kai Weber,Male,31,Sweden,SWE,Europe,Biathlon Mixed Relay,Biathlon,Winter,1992,1992,1,1,0,1,2,0,64,187,72,20.6,35,1,0,0
A005811,Megan Björk,Female,27,Slovakia,SVK,Europe,Athletics,Track & Field,Summer,1998,2002,1,0,0,0,0,0,390,179,64,20.0,28,0,0,0
A005812,Erik Weber,Male,27,Turkey,TUR,Europe/Asia,Badminton,Racquet,Summer,2014,2014,1,0,1,0,1,0,221,179,77,24.0,20,1,0,0
A005813,Elias Smith,Male,22,Ukraine,UKR,Europe,Boxing,Combat,Summer,2014,2018,1,1,0,1,2,0,209,185,71,20.7,35,1,0,0
A005814,Léa Ngozi,Female,28,Croatia,CRO,Europe,Diving,Aquatics,Summer,2012,2020,3,1,1,3,5,0,217,157,71,28.8,32,1,0,1
A005815,Kai Yıldız,Male,22,Estonia,EST,Europe,Tennis,Racquet,Summer,2018,2022,1,0,1,0,1,0,12,170,67,23.2,43,1,0,1
A005816,Fernanda García,Female,28,Croatia,CRO,Europe,Taekwondo,Combat,Summer,2008,2008,1,0,1,0,1,0,5,173,56,18.7,37,1,0,0
A005817,Wei Nakamura,Male,27,Sweden,SWE,Europe,Boxing,Combat,Summer,2016,2020,2,0,2,2,4,0,294,166,83,30.1,47,1,0,1
A005818,Hassan Kim,Male,21,Slovenia,SLO,Europe,Athletics,Track & Field,Summer,1996,1996,1,0,1,1,2,0,13,186,89,25.7,31,1,0,0
A005819,Liam Sørensen,Male,27,Kazakhstan,KAZ,Asia,Breakdancing,Urban,Summer,2008,2012,2,2,0,0,2,0,10,173,84,28.1,37,1,0,0
A005820,Hugo Tran,Male,33,Sweden,SWE,Europe,Surfing,Other,Summer,2000,2000,1,1,0,0,1,0,26,180,69,21.3,27,1,0,0
A005821,Fernanda Ngozi,Female,31,Sweden,SWE,Europe,Handball,Team Ball,Summer,2014,2018,1,0,0,0,0,0,112,178,60,18.9,25,0,0,0
A005822,Lukas Volkov,Male,28,India,IND,Asia,Bobsled,Sliding,Winter,2020,2026,2,0,0,2,2,0,195,182,72,21.7,31,1,0,1
A005823,Jade Yıldız,Female,21,Slovenia,SLO,Europe,Ice Hockey,Ice Sports,Winter,2014,2014,1,0,0,0,0,0,125,158,65,26.0,33,0,0,0
A005824,Omar Okonkwo,Male,29,South Africa,RSA,Africa,Volleyball,Team Ball,Summer,2008,2016,3,2,0,0,2,0,119,180,88,27.2,39,1,0,0
A005825,Théo Shaikh,Male,23,Switzerland,SUI,Europe,Diving,Aquatics,Summer,2004,2016,4,0,2,2,4,0,427,178,76,24.0,34,1,0,0
A005826,Liam Johnson,Male,22,Lithuania,LTU,Europe,Cross-Country Skiing,Skiing,Winter,1996,2000,1,1,1,0,2,0,414,177,56,17.9,22,1,0,0
A005827,Diego Kumar,Male,29,Estonia,EST,Europe,Skateboarding,Urban,Summer,2004,2008,2,1,4,0,5,0,440,180,59,18.2,41,1,0,0
A005828,Astrid Nakamura,Female,45,Colombia,COL,South America,Equestrian,Other,Summer,1996,1996,1,0,1,0,1,0,433,150,66,29.3,26,1,0,0
A005829,Wei Patel,Female,28,Philippines,PHI,Asia,Boxing,Combat,Summer,2010,2010,1,0,0,0,0,0,452,169,77,27.0,35,0,0,0
A005830,Wei Silva,Female,26,Russia,RUS,Europe,Table Tennis,Racquet,Summer,2018,2026,2,0,1,0,1,0,63,169,80,28.0,10,1,0,1
A005831,Aisha Adenike,Female,28,Norway,NOR,Europe,Surfing,Other,Summer,2014,2014,1,0,1,1,2,0,2,171,62,21.2,22,1,0,0
A005832,Matteo Nakamura,Male,16,Argentina,ARG,South America,Sailing,Water,Summer,2000,2004,2,0,2,0,2,0,390,179,76,23.7,28,1,0,0
A005833,James Adenike,Male,30,Armenia,ARM,Europe/Asia,Basketball,Team Ball,Summer,1998,2002,1,0,0,0,0,0,462,192,74,20.1,19,1,0,0
A005834,Elias Yıldız,Male,39,Italy,ITA,Europe,Curling,Ice Sports,Winter,2000,2008,2,0,0,0,0,0,117,181,93,28.4,18,1,0,0
A005835,Théo Björk,Male,20,Slovenia,SLO,Europe,Volleyball,Team Ball,Summer,2010,2010,1,1,0,0,1,0,31,168,76,26.9,15,1,0,0
A005836,Astrid Tran,Female,27,Austria,AUT,Europe,Breakdancing,Urban,Summer,1998,2006,2,0,0,1,1,0,464,157,61,24.7,33,1,0,0
A005837,Théo Björk,Male,44,Bahrain,BRN,Asia,Shooting,Shooting,Summer,2008,2008,1,1,0,0,1,0,420,181,67,20.5,29,0,0,0
A005838,Sipho Rossi,Male,20,Kenya,KEN,Africa,Golf,Other,Summer,2020,2020,1,0,0,0,0,0,52,162,92,35.1,30,1,0,0
A005839,Aisha Osei,Female,27,Armenia,ARM,Europe/Asia,Speed Skating,Skating,Winter,2014,2014,1,0,2,1,3,0,64,167,58,20.8,32,1,0,0
A005840,Liam Weber,Male,27,Philippines,PHI,Asia,Pentathlon,Multi,Summer,2008,2016,3,1,0,1,2,0,200,182,91,27.5,34,1,0,0
A005841,Aisha Johnson,Female,30,Thailand,THA,Asia,Wrestling,Combat,Summer,2010,2010,1,0,0,0,0,0,108,173,74,24.7,26,1,0,0
A005842,Hana Patel,Female,22,China,CHN,Asia,Triathlon,Multi,Summer,2020,2026,2,1,0,1,2,0,44,172,67,22.6,42,1,0,1
A005843,Jakub Adenike,Male,28,Austria,AUT,Europe,Handball,Team Ball,Summer,2008,2008,1,1,0,0,1,0,167,163,82,30.9,18,1,0,0
A005844,Aisha García,Female,29,Iran,IRI,Asia,Pentathlon,Multi,Summer,2004,2008,2,0,0,0,0,0,1,168,45,15.9,28,0,0,0
A005845,Jakub Tran,Male,25,Kazakhstan,KAZ,Asia,Canoe/Kayak,Water,Summer,2020,2020,1,0,0,0,0,0,48,182,72,21.7,30,1,0,0
A005846,Jade Silva,Female,23,Greece,GRE,Europe,Weightlifting,Strength,Summer,2004,2008,2,0,0,1,1,0,1,173,58,19.4,24,1,0,0
A005847,Mia Ngozi,Female,24,Uganda,UGA,Africa,Biathlon Mixed Relay,Biathlon,Winter,2016,2016,1,0,0,2,2,0,393,162,74,28.2,19,1,0,0
A005848,Astrid Hansen,Female,21,Hungary,HUN,Europe,Surfing,Other,Summer,2012,2020,3,1,2,1,4,0,322,174,87,28.7,25,1,1,1
A005849,Rafael Müller,Male,23,Italy,ITA,Europe,Short Track,Skating,Winter,1994,1994,1,0,0,0,0,0,117,180,70,21.6,29,0,0,0
A005850,Lukas Hernández,Male,30,Switzerland,SUI,Europe,Canoe/Kayak,Water,Summer,1998,1998,1,0,1,0,1,0,387,176,72,23.2,19,1,0,0
A005851,Carlos Nakamura,Male,25,Uzbekistan,UZB,Asia,Canoe/Kayak,Water,Summer,1996,2000,2,1,0,0,1,0,1,186,94,27.2,33,1,0,0
A005852,Marco Ngozi,Male,22,Spain,ESP,Europe,Tennis,Racquet,Summer,1996,1996,1,0,0,0,0,0,62,183,88,26.3,37,1,0,0
A005853,Leon Martínez,Male,30,Philippines,PHI,Asia,Athletics,Track & Field,Summer,2018,2026,2,0,0,0,0,0,32,179,72,22.5,28,0,0,0
A005854,Erik Petrov,Male,20,Dominican Republic,DOM,North America,Pentathlon,Multi,Summer,1994,1998,1,0,0,1,1,0,2,179,70,21.8,31,1,0,0
A005855,Sven Sørensen,Male,31,Argentina,ARG,South America,Curling,Ice Sports,Winter,2002,2014,4,2,1,0,3,0,60,169,73,25.6,26,1,0,0
A005856,Takumi Sørensen,Male,26,Mongolia,MGL,Asia,Golf,Other,Summer,1998,2006,2,1,0,0,1,0,395,182,75,22.6,28,0,0,0
A005857,Sydney Weber,Female,18,Kenya,KEN,Africa,Rugby Sevens,Team Ball,Summer,2006,2010,1,1,0,0,1,0,72,171,69,23.6,32,0,0,0
A005858,Zara Volkov,Female,35,Romania,ROU,Europe,Sport Climbing,Urban,Summer,2008,2020,4,0,4,1,5,0,61,166,52,18.9,28,1,0,1
A005859,Noa Martínez,Male,24,Canada,CAN,North America,Athletics,Track & Field,Summer,2004,2008,2,0,0,0,0,0,162,181,73,22.3,32,1,0,0
A005860,Lukas Björk,Male,24,Japan,JPN,Asia,Figure Skating,Skating,Winter,2018,2022,2,1,0,0,1,0,6,172,84,28.4,31,1,0,1
A005861,Léa Hernández,Female,21,Uganda,UGA,Africa,Surfing,Other,Summer,1994,2002,2,0,2,0,2,0,141,166,52,18.9,30,1,0,0
A005862,Aisha Dubois,Female,26,Cuba,CUB,North America,Skateboarding,Urban,Summer,2014,2014,1,0,0,0,0,0,293,172,82,27.7,31,1,0,0
A005863,Théo Lindqvist,Male,24,Lithuania,LTU,Europe,Short Track,Skating,Winter,2016,2020,1,1,2,0,3,0,238,180,82,25.3,18,1,0,1
A005864,Elena Müller,Female,27,Belarus,BLR,Europe,Cross-Country Skiing,Skiing,Winter,2004,2016,3,0,1,0,1,0,419,166,72,26.1,36,1,0,0
A005865,Yuki Hansen,Female,24,Jamaica,JAM,North America,Rowing,Rowing,Summer,1994,1998,1,0,0,1,1,0,198,168,45,15.9,32,1,0,0
A005866,Zara Tran,Female,19,Poland,POL,Europe,Gymnastics,Gymnastics,Summer,2008,2020,4,2,1,1,4,0,143,154,45,19.0,25,1,0,1
A005867,Hassan Okonkwo,Male,26,Turkey,TUR,Europe/Asia,Archery,Target,Summer,2012,2012,1,0,0,1,1,0,42,180,67,20.7,25,1,0,0
A005868,Jade Nakamura,Female,25,Denmark,DEN,Europe,Sport Climbing,Urban,Summer,1998,2002,1,1,1,0,2,0,50,169,62,21.7,22,1,0,0
A005869,Zara Yıldız,Female,29,Azerbaijan,AZE,Europe/Asia,Judo,Combat,Summer,2010,2010,1,0,0,1,1,0,3,173,57,19.0,25,1,0,0
A005870,Emma Sørensen,Female,29,Austria,AUT,Europe,Judo,Combat,Summer,2000,2012,4,2,0,1,3,0,3,155,81,33.7,29,1,0,0
A005871,Carlos Nakamura,Male,32,Ukraine,UKR,Europe,Speed Skating,Skating,Winter,2002,2010,3,0,0,0,0,0,46,190,72,19.9,27,0,0,0
A005872,Nia Yıldız,Female,20,Greece,GRE,Europe,Hockey (Field),Team Ball,Summer,2006,2014,2,0,0,1,1,0,56,177,74,23.6,18,1,0,0
A005873,Matteo Yıldız,Male,27,Azerbaijan,AZE,Europe/Asia,Equestrian,Other,Summer,2014,2018,1,0,0,0,0,0,242,164,80,29.7,36,0,0,0
A005874,Yuna Yıldız,Female,22,Kenya,KEN,Africa,Figure Skating,Skating,Winter,2018,2022,2,1,2,1,4,1,35,169,66,23.1,26,1,0,1
A005875,Sydney Okonkwo,Female,23,Japan,JPN,Asia,Athletics,Track & Field,Summer,2018,2018,1,0,1,0,1,0,143,168,52,18.4,27,1,0,0
A005876,Kwame Volkov,Male,22,Germany,GER,Europe,Handball,Team Ball,Summer,1998,1998,1,0,0,0,0,0,6,179,86,26.8,23,1,0,0
A005877,Fernanda Weber,Female,29,Bahrain,BRN,Asia,Boxing,Combat,Summer,2022,2022,1,0,0,0,0,0,252,157,57,23.1,39,1,0,0
A005878,Sophia Björk,Female,28,Azerbaijan,AZE,Europe/Asia,Fencing,Combat,Summer,2014,2014,1,0,0,0,0,0,36,164,74,27.5,28,0,0,0
A005879,Hugo Weber,Male,34,Kazakhstan,KAZ,Asia,Golf,Other,Summer,1998,2006,2,5,1,1,7,0,85,173,70,23.4,31,1,0,0
A005880,Erik Patel,Male,24,Dominican Republic,DOM,North America,Tennis,Racquet,Summer,2016,2020,2,0,1,3,4,1,165,177,63,20.1,35,1,0,1
A005881,Megan Patel,Female,24,Spain,ESP,Europe,Badminton,Racquet,Summer,2010,2022,3,0,0,0,0,0,274,158,57,22.8,25,0,0,0
A005882,Amina Patel,Female,33,Indonesia,INA,Asia,Water Polo,Aquatics,Summer,2002,2002,1,0,0,0,0,0,80,160,69,27.0,36,0,0,0
A005883,Fatima Yıldız,Female,23,Brazil,BRA,South America,Boxing,Combat,Summer,1994,1998,1,1,1,0,2,0,81,172,79,26.7,20,1,0,0
A005884,Olivia Shaikh,Female,28,Uganda,UGA,Africa,Ice Hockey,Ice Sports,Winter,2012,2012,1,0,1,1,2,0,118,167,87,31.2,28,1,0,0
A005885,Lukas García,Male,21,South Africa,RSA,Africa,Short Track,Skating,Winter,2004,2008,1,0,0,0,0,0,58,184,93,27.5,23,0,0,0
A005886,Sasha Yıldız,Female,30,Belgium,BEL,Europe,Luge,Sliding,Winter,1998,2002,2,1,0,0,1,0,296,165,72,26.4,38,0,0,0
A005887,Wei Ali,Female,32,Japan,JPN,Asia,Snowboard,Snowboard,Winter,2000,2004,1,0,0,1,1,0,87,162,67,25.5,23,1,0,0
A005888,Matteo Sørensen,Male,15,Greece,GRE,Europe,Surfing,Other,Summer,1996,2004,3,0,1,2,3,0,80,178,74,23.4,33,1,0,0
A005889,Yuki Volkov,Female,21,Indonesia,INA,Asia,Figure Skating,Skating,Winter,2016,2020,1,1,0,0,1,0,423,171,66,22.6,38,1,0,1
A005890,Valentina Volkov,Female,22,Belarus,BLR,Europe,Skateboarding,Urban,Summer,2016,2020,2,0,0,1,1,0,2,179,74,23.1,42,1,0,1
A005891,Yuki Lindqvist,Male,29,Kazakhstan,KAZ,Asia,Table Tennis,Racquet,Summer,2002,2006,1,0,0,0,0,0,279,161,87,33.6,20,0,0,0
A005892,Yuki García,Male,22,Spain,ESP,Europe,Water Polo,Aquatics,Summer,2022,2026,1,0,0,0,0,0,45,173,76,25.4,36,1,0,0
A005893,Zara Adenike,Female,23,Slovakia,SVK,Europe,Boxing,Combat,Summer,2016,2024,3,3,1,2,6,1,1,156,67,27.5,18,1,0,1
A005894,Rafael Kim,Male,36,Australia,AUS,Oceania,Water Polo,Aquatics,Summer,2020,2020,1,1,1,2,4,0,408,184,83,24.5,28,1,0,1
A005895,Mia Johnson,Female,21,Armenia,ARM,Europe/Asia,Archery,Target,Summer,2004,2008,2,0,1,2,3,0,31,164,55,20.4,27,1,0,0
A005896,Olivia García,Female,24,Netherlands,NED,Europe,Skeleton,Sliding,Winter,2000,2000,1,1,0,0,1,0,95,174,74,24.4,31,1,0,0
A005897,Fatima Sørensen,Female,25,South Africa,RSA,Africa,Wrestling,Combat,Summer,2020,2024,2,1,0,0,1,0,383,173,52,17.4,23,0,0,1
A005898,Fatima Silva,Female,36,Greece,GRE,Europe,Pentathlon,Multi,Summer,2018,2018,1,0,0,1,1,0,404,169,51,17.9,10,1,0,0
A005899,Naomi Yıldız,Female,27,France,FRA,Europe,Skateboarding,Urban,Summer,2018,2026,2,0,1,1,2,0,227,164,60,22.3,36,1,0,1
A005900,Naomi Ngozi,Female,32,New Zealand,NZL,Oceania,Wrestling,Combat,Summer,2002,2006,1,0,1,0,1,0,4,163,69,26.0,29,0,0,0
A005901,Oliver Okonkwo,Male,30,North Korea,PRK,Asia,Nordic Combined,Skiing,Winter,1992,1996,1,0,1,1,2,0,9,174,89,29.4,34,1,0,0
A005902,Sophia Hernández,Female,27,Latvia,LAT,Europe,Sailing,Water,Summer,2002,2006,1,1,0,0,1,0,1,158,54,21.6,40,1,0,0
A005903,Rafael Shaikh,Male,37,Czech Republic,CZE,Europe,Shooting,Shooting,Summer,2020,2026,2,0,0,0,0,0,191,174,67,22.1,23,0,1,0
A005904,Sasha Tran,Female,22,Germany,GER,Europe,Wrestling,Combat,Summer,1998,2002,1,0,0,0,0,0,71,176,45,14.5,24,1,0,0
A005905,Emma Martínez,Female,26,Mongolia,MGL,Asia,Rowing,Rowing,Summer,2002,2010,2,0,0,1,1,0,105,162,49,18.7,40,0,0,0
A005906,Emma Shaikh,Female,34,Slovakia,SVK,Europe,Breakdancing,Urban,Summer,1994,1994,1,0,0,1,1,0,11,167,54,19.4,29,0,0,0
A005907,Noa Patel,Male,23,India,IND,Asia,Boxing,Combat,Summer,2022,2026,1,0,0,0,0,0,89,175,82,26.8,21,1,0,0
A005908,Nia Nakamura,Female,24,South Africa,RSA,Africa,Athletics,Track & Field,Summer,1998,2006,2,1,0,0,1,0,70,164,57,21.2,37,1,0,0
A005909,James Silva,Male,25,Hungary,HUN,Europe,Fencing,Combat,Summer,1994,2002,2,0,0,1,1,0,246,178,72,22.7,17,1,0,0
A005910,Rafael Martínez,Male,23,South Korea,KOR,Asia,Basketball,Team Ball,Summer,2014,2014,1,0,0,0,0,0,246,207,94,21.9,34,1,0,0
A005911,Sven Silva,Male,18,France,FRA,Europe,Skateboarding,Urban,Summer,2022,2022,1,1,0,0,1,0,12,175,75,24.5,27,1,0,1
A005912,Hugo Kim,Male,22,Indonesia,INA,Asia,Freestyle Skiing,Skiing,Winter,2002,2006,2,2,0,3,5,1,76,179,77,24.0,36,1,0,0
A005913,Jakub Dubois,Male,18,Great Britain,GBR,Europe,Gymnastics,Gymnastics,Summer,2010,2014,1,0,0,0,0,0,1,173,55,18.4,22,1,0,0
A005914,Amina Petrov,Female,26,Morocco,MAR,Africa,Taekwondo,Combat,Summer,2002,2002,1,0,0,0,0,0,385,171,69,23.6,18,0,0,0
A005915,Théo Kim,Male,22,New Zealand,NZL,Oceania,Football/Soccer,Team Ball,Summer,2008,2012,2,0,1,0,1,0,31,175,71,23.2,25,1,0,0
A005916,Naomi Patel,Female,29,South Korea,KOR,Asia,Boxing,Combat,Summer,2004,2008,2,0,1,0,1,0,172,167,61,21.9,26,0,0,0
A005917,Diego Lindqvist,Male,30,Norway,NOR,Europe,Swimming,Aquatics,Summer,1996,1996,1,0,0,0,0,0,472,178,67,21.1,28,1,0,0
A005918,Wei Okonkwo,Female,29,Poland,POL,Europe,Table Tennis,Racquet,Summer,2002,2006,1,0,0,1,1,0,111,169,49,17.2,17,1,0,0
A005919,Naomi Weber,Female,27,South Korea,KOR,Asia,Football/Soccer,Team Ball,Summer,2018,2026,2,0,0,1,1,0,71,165,52,19.1,22,1,0,1
A005920,Rafael García,Male,18,South Korea,KOR,Asia,Volleyball,Team Ball,Summer,2004,2012,3,1,0,0,1,0,23,170,74,25.6,26,0,0,0
A005921,Yuna Volkov,Female,17,Spain,ESP,Europe,Badminton,Racquet,Summer,2018,2022,1,0,0,0,0,0,329,154,52,21.9,29,0,0,0
A005922,Astrid Hansen,Female,21,North Korea,PRK,Asia,Tennis,Racquet,Summer,2002,2002,1,0,0,1,1,0,9,171,54,18.5,21,1,0,0
A005923,Diego García,Male,32,Australia,AUS,Oceania,Swimming,Aquatics,Summer,1998,2002,1,0,1,0,1,0,339,178,76,24.0,37,1,0,0
A005924,Megan Shaikh,Female,29,Slovenia,SLO,Europe,Snowboard,Snowboard,Winter,1996,2000,1,0,0,0,0,0,117,164,73,27.1,30,0,0,0
A005925,Olivia Müller,Female,22,Armenia,ARM,Europe/Asia,Triathlon,Multi,Summer,2018,2018,1,1,1,0,2,0,67,155,60,25.0,25,1,0,0
A005926,Naomi Rossi,Female,19,Finland,FIN,Europe,Bobsled,Sliding,Winter,2020,2024,1,0,0,0,0,0,79,165,67,24.6,10,1,0,0
A005927,Olivia Rossi,Female,21,Indonesia,INA,Asia,Gymnastics,Gymnastics,Summer,1994,1994,1,1,1,0,2,0,276,160,57,22.3,24,1,0,0
A005928,Arjun Osei,Male,26,Norway,NOR,Europe,Surfing,Other,Summer,1996,1996,1,0,0,0,0,0,65,175,79,25.8,25,1,0,0
A005929,Jade Okonkwo,Female,28,Austria,AUT,Europe,Cross-Country Skiing,Skiing,Winter,2010,2018,3,0,1,1,2,0,61,165,64,23.5,33,1,0,0
A005930,Fernanda Ali,Female,28,Ethiopia,ETH,Africa,Tennis,Racquet,Summer,2022,2022,1,0,0,0,0,0,163,160,65,25.4,36,0,0,0
A005931,Léa Smith,Female,28,Mongolia,MGL,Asia,Boxing,Combat,Summer,2008,2012,2,1,1,0,2,0,145,172,55,18.6,10,1,0,0
A005932,Priya Weber,Female,27,India,IND,Asia,Diving,Aquatics,Summer,2014,2018,1,0,0,0,0,0,50,168,58,20.5,31,1,1,0
A005933,Yuna Volkov,Female,20,Ukraine,UKR,Europe,Short Track,Skating,Winter,2010,2014,2,1,0,0,1,0,45,170,48,16.6,24,1,0,0
A005934,Oliver Silva,Male,31,Belgium,BEL,Europe,Canoe/Kayak,Water,Summer,1996,1996,1,0,1,0,1,0,40,165,82,30.1,37,0,0,0
A005935,Chloe Nakamura,Female,29,Austria,AUT,Europe,Tennis,Racquet,Summer,1992,1992,1,0,0,1,1,0,105,171,60,20.5,38,0,0,0
A005936,Sipho Ali,Male,22,Iran,IRI,Asia,Football/Soccer,Team Ball,Summer,2022,2022,1,1,0,1,2,0,94,178,72,22.7,27,1,0,1
A005937,Jakub Weber,Male,30,Bahrain,BRN,Asia,Skateboarding,Urban,Summer,2014,2014,1,1,1,0,2,0,204,170,70,24.2,30,1,0,0
A005938,Alinta Adenike,Female,27,United States,USA,North America,Cross-Country Skiing,Skiing,Winter,2018,2026,3,0,0,2,2,0,3,167,60,21.5,21,1,0,1
A005939,Kwame Björk,Male,28,Belgium,BEL,Europe,Sailing,Water,Summer,2004,2008,2,1,0,0,1,0,140,169,74,25.9,36,0,0,0
A005940,Marco Yıldız,Male,20,Australia,AUS,Oceania,Ski Jumping,Skiing,Winter,1992,1992,1,0,0,1,1,0,169,189,85,23.8,40,1,0,0
A005941,Lukas Adenike,Male,24,Cuba,CUB,North America,Diving,Aquatics,Summer,2002,2010,2,1,1,0,2,0,186,176,90,29.1,29,1,0,0
A005942,Léa Weber,Female,32,Belarus,BLR,Europe,Equestrian,Other,Summer,1996,2000,2,1,0,0,1,0,36,168,62,22.0,22,1,0,0
A005943,Astrid Kim,Female,33,Morocco,MAR,Africa,Archery,Target,Summer,2004,2012,3,2,0,1,3,0,467,169,68,23.8,22,1,0,0
