race_id,season,circuit_id,lap_number,driver,lap_time_s,sector1_s,sector2_s,sector3_s,tyre_compound,tyre_age_laps,drs_active,speed_trap_kmh,is_pit_lap
R00037,2012,bahrain,21,Lando Norris,80.518,22.536,30.634,27.348,Hard,21,1,335.7,0
R00037,2012,bahrain,26,Lando Norris,77.639,21.713,29.485,26.441,Hard,1,1,332.7,0
R00037,2012,bahrain,31,Lando Norris,78.302,21.92,29.798,26.584,Hard,6,1,322.4,0
R00037,2012,bahrain,36,Lando Norris,78.678,21.989,29.812,26.877,Hard,11,1,318.8,0
R00037,2012,bahrain,41,Lando Norris,79.449,22.269,30.211,26.969,Hard,16,1,325.9,0
R00037,2012,bahrain,46,Lando Norris,79.862,22.385,30.317,27.16,Hard,21,1,339.5,0
R00037,2012,bahrain,51,Lando Norris,77.888,21.759,29.57,26.559,Hard,1,1,333.2,0
R00037,2012,bahrain,56,Lando Norris,77.939,21.751,29.603,26.585,Hard,6,1,327.8,0
R00207,2020,brazil,1,Lewis Hamilton,83.971,23.482,31.883,28.606,Medium,1,0,347.4,0
R00207,2020,brazil,6,Lewis Hamilton,84.553,23.651,32.081,28.821,Medium,6,1,322.7,0
R00207,2020,brazil,11,Lewis Hamilton,85.563,23.948,32.486,29.129,Medium,11,1,331.5,0
R00207,2020,brazil,16,Lewis Hamilton,85.82,24.067,32.537,29.216,Medium,16,1,320.8,0
R00207,2020,brazil,21,Lewis Hamilton,86.399,24.181,32.868,29.35,Medium,21,1,339.4,0
R00207,2020,brazil,26,Lewis Hamilton,83.874,23.491,31.908,28.475,Medium,1,1,333.1,0
R00207,2020,brazil,31,Lewis Hamilton,84.458,23.663,32.181,28.614,Soft,6,1,317.6,0
R00207,2020,brazil,36,Lewis Hamilton,85.519,23.902,32.595,29.022,Soft,11,1,322.3,0
R00207,2020,brazil,41,Lewis Hamilton,85.812,24.059,32.652,29.101,Soft,16,1,335.0,0
R00207,2020,brazil,46,Lewis Hamilton,86.132,24.086,32.681,29.365,Soft,21,1,312.9,1
R00207,2020,brazil,51,Lewis Hamilton,83.709,23.523,31.86,28.326,Soft,1,1,318.2,0
R00207,2020,brazil,56,Lewis Hamilton,84.442,23.686,32.092,28.664,Soft,6,1,338.3,0
R00207,2020,brazil,61,Lewis Hamilton,85.126,23.781,32.383,28.962,Soft,11,1,334.2,0
R00207,2020,brazil,66,Lewis Hamilton,85.806,24.103,32.642,29.061,Soft,16,1,311.3,0
R00207,2020,brazil,71,Lewis Hamilton,86.493,24.171,32.903,29.419,Soft,21,1,325.1,0
R00080,2014,bahrain,1,Lewis Hamilton,85.268,23.872,32.439,28.957,Medium,1,0,322.5,0
R00080,2014,bahrain,6,Lewis Hamilton,85.701,23.989,32.508,29.204,Medium,6,1,327.6,0
R00080,2014,bahrain,11,Lewis Hamilton,86.65,24.2,32.949,29.501,Medium,11,1,327.0,0
R00080,2014,bahrain,16,Lewis Hamilton,86.963,24.263,32.985,29.715,Medium,16,1,319.4,0
R00080,2014,bahrain,21,Lewis Hamilton,87.651,24.629,33.29,29.732,Medium,21,1,342.6,0
R00080,2014,bahrain,26,Lewis Hamilton,85.156,23.781,32.421,28.954,Medium,1,1,329.7,0
R00080,2014,bahrain,31,Lewis Hamilton,86.171,24.195,32.643,29.333,Medium,6,1,342.1,0
R00080,2014,bahrain,36,Lewis Hamilton,86.681,24.378,32.859,29.444,Medium,11,1,330.6,0
R00080,2014,bahrain,41,Lewis Hamilton,87.305,24.434,33.147,29.724,Medium,16,1,314.4,0
R00080,2014,bahrain,46,Lewis Hamilton,87.673,24.58,33.374,29.719,Medium,21,1,316.0,0
R00080,2014,bahrain,51,Lewis Hamilton,85.287,23.794,32.41,29.083,Medium,1,1,338.9,0
R00080,2014,bahrain,56,Lewis Hamilton,85.985,24.065,32.669,29.251,Medium,6,1,341.9,0
R00307,2025,canada,1,Lewis Hamilton,70.147,19.588,26.621,23.938,Hard,1,0,333.4,0
R00307,2025,canada,6,Lewis Hamilton,70.88,19.823,26.955,24.102,Hard,6,1,322.7,0
R00307,2025,canada,11,Lewis Hamilton,71.377,19.927,27.172,24.278,Hard,11,1,322.6,0
R00307,2025,canada,16,Lewis Hamilton,71.702,20.119,27.244,24.339,Hard,16,1,345.5,0
R00307,2025,canada,21,Lewis Hamilton,72.595,20.331,27.672,24.592,Hard,21,1,337.2,0
R00307,2025,canada,26,Lewis Hamilton,70.324,19.695,26.727,23.902,Hard,1,1,331.3,0
R00307,2025,canada,31,Lewis Hamilton,70.781,19.924,26.897,23.96,Medium,6,1,341.4,0
R00307,2025,canada,36,Lewis Hamilton,71.383,20.075,27.163,24.145,Medium,11,1,322.6,0
R00307,2025,canada,41,Lewis Hamilton,72.155,20.209,27.456,24.49,Medium,16,1,316.9,0
R00307,2025,canada,46,Lewis Hamilton,72.68,20.337,27.551,24.792,Medium,21,1,328.0,0
R00307,2025,canada,51,Lewis Hamilton,70.349,19.75,26.77,23.829,Medium,1,1,336.4,0
R00307,2025,canada,56,Lewis Hamilton,70.967,19.9,26.985,24.082,Medium,6,1,340.5,0
R00307,2025,canada,61,Lewis Hamilton,71.363,19.931,27.002,24.43,Medium,11,1,339.4,0
R00307,2025,canada,66,Lewis Hamilton,71.859,20.158,27.339,24.362,Medium,16,1,315.8,0
R00225,2021,cota,1,Max Verstappen,85.683,23.99,32.612,29.081,Hard,1,0,339.5,0
R00225,2021,cota,6,Max Verstappen,86.21,24.155,32.809,29.246,Hard,6,1,313.1,0
R00225,2021,cota,11,Max Verstappen,86.611,24.224,32.813,29.574,Hard,11,1,333.8,0
R00225,2021,cota,16,Max Verstappen,87.43,24.5,33.163,29.767,Hard,16,1,317.1,0
R00225,2021,cota,21,Max Verstappen,88.289,24.77,33.496,30.023,Hard,21,1,340.4,0
R00225,2021,cota,26,Max Verstappen,85.346,23.89,32.492,28.964,Soft,1,1,313.0,0
R00225,2021,cota,31,Max Verstappen,86.138,24.064,32.704,29.37,Soft,6,1,333.7,0
R00225,2021,cota,36,Max Verstappen,86.549,24.23,32.898,29.421,Soft,11,1,346.9,1
R00225,2021,cota,41,Max Verstappen,87.317,24.46,33.145,29.712,Soft,16,1,321.4,0
R00225,2021,cota,46,Max Verstappen,88.182,24.744,33.557,29.881,Soft,21,1,339.5,0
R00225,2021,cota,51,Max Verstappen,85.436,24.065,32.471,28.9,Soft,1,1,329.0,0
R00225,2021,cota,56,Max Verstappen,85.808,24.04,32.634,29.134,Soft,6,1,333.4,0
R00119,2016,hungary,1,Lewis Hamilton,88.596,24.876,33.708,30.012,Hard,1,0,328.0,0
R00119,2016,hungary,6,Lewis Hamilton,88.962,24.907,33.798,30.257,Hard,6,1,317.7,0
R00119,2016,hungary,11,Lewis Hamilton,90.325,25.34,34.385,30.6,Hard,11,1,346.0,0
R00119,2016,hungary,16,Lewis Hamilton,90.422,25.336,34.347,30.739,Hard,16,1,331.9,0
R00119,2016,hungary,21,Lewis Hamilton,91.151,25.553,34.618,30.98,Hard,21,1,310.1,0
R00119,2016,hungary,26,Lewis Hamilton,88.716,24.921,33.741,30.054,Hard,1,1,337.4,0
R00119,2016,hungary,31,Lewis Hamilton,89.189,25.003,33.964,30.222,Soft,6,1,309.8,0
R00119,2016,hungary,36,Lewis Hamilton,89.875,25.075,34.149,30.651,Soft,11,1,326.9,0
R00119,2016,hungary,41,Lewis Hamilton,90.469,25.345,34.456,30.668,Soft,16,1,328.3,0
R00119,2016,hungary,46,Lewis Hamilton,91.205,25.55,34.675,30.98,Soft,21,1,321.3,0
R00119,2016,hungary,51,Lewis Hamilton,88.899,24.89,33.733,30.276,Soft,1,1,336.4,0
R00119,2016,hungary,56,Lewis Hamilton,89.454,25.044,33.991,30.419,Soft,6,1,318.8,0
R00119,2016,hungary,61,Lewis Hamilton,89.788,25.114,34.12,30.554,Soft,11,1,348.6,0
R00119,2016,hungary,66,Lewis Hamilton,90.672,25.329,34.454,30.889,Soft,16,1,334.0,0
R00166,2019,bahrain,1,Max Verstappen,88.685,24.775,33.713,30.197,Hard,1,0,326.0,0
R00166,2019,bahrain,6,Max Verstappen,89.017,24.943,33.833,30.241,Hard,6,1,306.1,0
R00166,2019,bahrain,11,Max Verstappen,89.747,25.08,34.107,30.56,Hard,11,1,335.1,0
R00166,2019,bahrain,16,Max Verstappen,90.435,25.443,34.363,30.629,Hard,16,1,349.5,0
R00166,2019,bahrain,21,Max Verstappen,91.122,25.523,34.584,31.015,Hard,21,1,330.6,0
R00166,2019,bahrain,26,Max Verstappen,88.502,24.762,33.648,30.092,Medium,1,1,309.1,0
R00166,2019,bahrain,31,Max Verstappen,89.199,24.983,33.89,30.326,Medium,6,1,339.4,0
R00166,2019,bahrain,36,Max Verstappen,89.709,25.1,34.138,30.471,Medium,11,1,336.0,0
R00166,2019,bahrain,41,Max Verstappen,90.382,25.309,34.296,30.777,Medium,16,1,310.9,0
R00166,2019,bahrain,46,Max Verstappen,91.265,25.548,34.643,31.074,Medium,21,1,326.5,0
R00166,2019,bahrain,51,Max Verstappen,88.308,24.711,33.548,30.049,Medium,1,1,352.3,0
R00166,2019,bahrain,56,Max Verstappen,89.333,25.001,33.893,30.439,Medium,6,1,325.5,0
R00128,2017,bahrain,1,Lewis Hamilton,88.881,24.907,33.823,30.151,Medium,1,0,340.0,0
R00128,2017,bahrain,6,Lewis Hamilton,89.305,24.932,33.991,30.382,Medium,6,1,304.3,0
R00128,2017,bahrain,11,Lewis Hamilton,90.083,25.304,34.233,30.546,Medium,11,1,348.5,0
R00128,2017,bahrain,16,Lewis Hamilton,90.432,25.352,34.364,30.716,Medium,16,1,339.1,0
R00128,2017,bahrain,21,Lewis Hamilton,91.194,25.48,34.679,31.035,Medium,21,1,334.6,0
R00128,2017,bahrain,26,Lewis Hamilton,88.494,24.732,33.636,30.126,Soft,1,1,334.6,0
R00128,2017,bahrain,31,Lewis Hamilton,89.427,24.989,33.931,30.507,Soft,6,1,328.6,0
R00128,2017,bahrain,36,Lewis Hamilton,89.8,25.136,34.106,30.558,Soft,11,1,326.5,0
R00128,2017,bahrain,41,Lewis Hamilton,90.67,25.369,34.367,30.934,Soft,16,1,320.3,0
R00128,2017,bahrain,46,Lewis Hamilton,91.447,25.627,34.854,30.966,Soft,21,1,311.4,0
R00128,2017,bahrain,51,Lewis Hamilton,89.093,24.831,33.825,30.437,Soft,1,1,336.1,0
R00128,2017,bahrain,56,Lewis Hamilton,89.486,24.99,33.955,30.541,Soft,6,1,322.5,0
R00079,2014,canada,1,Lewis Hamilton,76.145,21.3,28.908,25.937,Hard,1,0,347.6,0
R00079,2014,canada,6,Lewis Hamilton,76.767,21.501,29.047,26.219,Hard,6,1,329.0,0
R00079,2014,canada,11,Lewis Hamilton,77.214,21.578,29.407,26.229,Hard,11,1,324.5,0
R00079,2014,canada,16,Lewis Hamilton,78.078,21.845,29.69,26.543,Hard,16,1,319.8,0
R00079,2014,canada,21,Lewis Hamilton,78.649,21.979,29.922,26.748,Hard,21,1,323.3,0
R00079,2014,canada,26,Lewis Hamilton,76.36,21.36,28.998,26.002,Hard,1,1,327.0,0
R00079,2014,canada,31,Lewis Hamilton,76.832,21.433,29.232,26.167,Soft,6,1,321.7,0
R00079,2014,canada,36,Lewis Hamilton,77.41,21.652,29.405,26.353,Soft,11,1,348.4,0
R00079,2014,canada,41,Lewis Hamilton,77.848,21.791,29.611,26.446,Soft,16,1,333.4,0
R00079,2014,canada,46,Lewis Hamilton,78.624,22.01,29.981,26.633,Soft,21,1,331.7,0
R00079,2014,canada,51,Lewis Hamilton,76.274,21.405,29.069,25.8,Soft,1,1,347.3,0
R00079,2014,canada,56,Lewis Hamilton,76.627,21.504,29.131,25.992,Soft,6,1,309.3,0
R00079,2014,canada,61,Lewis Hamilton,77.571,21.785,29.466,26.32,Soft,11,1,315.2,0
R00079,2014,canada,66,Lewis Hamilton,78.211,21.969,29.751,26.491,Soft,16,1,341.8,0
R00174,2019,austria,1,Lewis Hamilton,77.088,21.592,29.229,26.267,Hard,1,0,340.6,0
R00174,2019,austria,6,Lewis Hamilton,77.74,21.813,29.556,26.371,Hard,6,1,347.0,0
R00174,2019,austria,11,Lewis Hamilton,78.051,21.914,29.706,26.431,Hard,11,1,325.6,0
R00174,2019,austria,16,Lewis Hamilton,78.919,22.083,30.05,26.786,Hard,16,1,328.7,0
R00174,2019,austria,21,Lewis Hamilton,79.34,22.153,30.15,27.037,Hard,21,1,336.4,0
R00174,2019,austria,26,Lewis Hamilton,77.084,21.557,29.25,26.277,Hard,1,1,321.1,0
R00174,2019,austria,31,Lewis Hamilton,77.596,21.667,29.537,26.392,Medium,6,1,332.1,0
R00174,2019,austria,36,Lewis Hamilton,78.335,21.985,29.884,26.466,Medium,11,1,352.2,0
R00174,2019,austria,41,Lewis Hamilton,78.876,22.017,29.992,26.867,Medium,16,1,340.2,0
R00174,2019,austria,46,Lewis Hamilton,79.225,22.131,30.047,27.047,Medium,21,1,351.3,1
R00174,2019,austria,51,Lewis Hamilton,77.26,21.723,29.409,26.128,Medium,1,1,315.2,0
R00174,2019,austria,56,Lewis Hamilton,77.934,21.733,29.557,26.644,Medium,6,1,317.7,0
R00174,2019,austria,61,Lewis Hamilton,78.433,21.984,29.816,26.633,Medium,11,1,299.5,0
R00174,2019,austria,66,Lewis Hamilton,79.064,22.226,30.008,26.83,Medium,16,1,325.6,0
R00174,2019,austria,71,Lewis Hamilton,79.239,22.299,30.07,26.87,Medium,21,1,327.6,0
R00262,2023,silverstone,1,Max Verstappen,79.195,22.167,30.028,27.0,Medium,1,0,338.0,0
R00262,2023,silverstone,6,Max Verstappen,79.837,22.283,30.393,27.161,Medium,6,1,342.3,0
R00262,2023,silverstone,11,Max Verstappen,80.701,22.581,30.799,27.321,Medium,11,1,335.4,0
R00262,2023,silverstone,16,Max Verstappen,81.374,22.749,30.887,27.738,Medium,16,1,328.4,0
R00262,2023,silverstone,21,Max Verstappen,81.578,22.934,30.934,27.71,Hard,21,1,355.0,0
R00262,2023,silverstone,26,Max Verstappen,79.338,22.176,30.089,27.073,Hard,1,1,352.7,0
R00262,2023,silverstone,31,Max Verstappen,79.914,22.395,30.348,27.171,Hard,6,1,317.9,0
R00262,2023,silverstone,36,Max Verstappen,80.665,22.473,30.65,27.542,Hard,11,1,316.0,0
R00262,2023,silverstone,41,Max Verstappen,80.906,22.702,30.75,27.454,Hard,16,1,328.0,0
R00262,2023,silverstone,46,Max Verstappen,81.789,22.925,31.09,27.774,Hard,21,1,321.3,0
R00262,2023,silverstone,51,Max Verstappen,79.361,22.179,30.164,27.018,Hard,1,1,348.6,0
R00149,2018,spain,1,Lewis Hamilton,73.494,20.583,27.882,25.029,Soft,1,0,310.2,0
R00149,2018,spain,6,Lewis Hamilton,73.702,20.692,28.047,24.963,Soft,6,1,318.1,0
R00149,2018,spain,11,Lewis Hamilton,74.288,20.776,28.235,25.277,Soft,11,1,326.7,0
R00149,2018,spain,16,Lewis Hamilton,75.057,21.044,28.552,25.461,Soft,16,1,313.5,0
R00149,2018,spain,21,Lewis Hamilton,75.278,21.076,28.685,25.517,Soft,21,1,342.9,0
R00149,2018,spain,26,Lewis Hamilton,73.355,20.616,27.908,24.831,Soft,1,1,334.8,0
R00149,2018,spain,31,Lewis Hamilton,73.897,20.778,28.034,25.085,Hard,6,1,334.3,0
R00149,2018,spain,36,Lewis Hamilton,74.273,20.764,28.226,25.283,Hard,11,1,326.1,0
R00149,2018,spain,41,Lewis Hamilton,75.269,21.053,28.628,25.588,Hard,16,1,336.0,0
R00149,2018,spain,46,Lewis Hamilton,75.525,21.152,28.712,25.661,Hard,21,1,317.6,0
R00149,2018,spain,51,Lewis Hamilton,73.357,20.546,27.838,24.973,Hard,1,1,322.0,0
R00149,2018,spain,56,Lewis Hamilton,74.131,20.822,28.192,25.117,Hard,6,1,332.2,0
R00149,2018,spain,61,Lewis Hamilton,74.527,20.933,28.334,25.26,Hard,11,1,349.9,0
R00149,2018,spain,66,Lewis Hamilton,75.192,21.075,28.641,25.476,Hard,16,1,344.6,0
R00297,2024,qatar,1,Lando Norris,82.528,23.133,31.294,28.101,Hard,1,0,343.3,0
R00297,2024,qatar,6,Lando Norris,82.609,23.096,31.343,28.17,Hard,6,1,354.5,0
R00297,2024,qatar,11,Lando Norris,83.375,23.347,31.743,28.285,Hard,11,1,334.6,0
R00297,2024,qatar,16,Lando Norris,83.986,23.589,31.873,28.524,Hard,16,1,322.0,0
R00297,2024,qatar,21,Lando Norris,84.605,23.671,32.144,28.79,Hard,21,1,343.0,0
R00297,2024,qatar,26,Lando Norris,82.205,23.043,31.296,27.866,Hard,1,1,323.2,0
R00297,2024,qatar,31,Lando Norris,82.581,23.178,31.415,27.988,Hard,6,1,329.4,0
R00297,2024,qatar,36,Lando Norris,83.726,23.522,31.846,28.358,Hard,11,1,322.4,0
R00297,2024,qatar,41,Lando Norris,84.224,23.611,31.993,28.62,Hard,16,1,343.1,0
R00297,2024,qatar,46,Lando Norris,84.531,23.617,32.045,28.869,Hard,21,1,308.1,0
R00297,2024,qatar,51,Lando Norris,82.299,23.058,31.266,27.975,Hard,1,1,337.2,0
R00297,2024,qatar,56,Lando Norris,82.99,23.272,31.597,28.121,Hard,6,1,331.4,0
R00064,2013,bahrain,1,Max Verstappen,75.869,21.271,28.754,25.844,Hard,1,0,334.0,0
R00064,2013,bahrain,6,Max Verstappen,76.861,21.497,29.221,26.143,Hard,6,1,336.0,0
R00064,2013,bahrain,11,Max Verstappen,77.38,21.604,29.462,26.314,Hard,11,1,313.2,0
R00064,2013,bahrain,16,Max Verstappen,77.92,21.79,29.566,26.564,Hard,16,1,341.2,0
R00064,2013,bahrain,21,Max Verstappen,78.524,21.955,29.742,26.827,Hard,21,1,327.4,0
R00064,2013,bahrain,26,Max Verstappen,76.133,21.329,28.999,25.805,Soft,1,1,340.0,0
R00064,2013,bahrain,31,Max Verstappen,76.773,21.537,29.102,26.134,Soft,6,1,332.9,0
R00064,2013,bahrain,36,Max Verstappen,77.173,21.56,29.374,26.239,Soft,11,1,311.2,0
R00064,2013,bahrain,41,Max Verstappen,77.928,21.85,29.615,26.463,Soft,16,1,331.8,0
R00064,2013,bahrain,46,Max Verstappen,78.467,21.953,29.778,26.736,Soft,21,1,319.9,0
R00064,2013,bahrain,51,Max Verstappen,76.118,21.293,28.916,25.909,Soft,1,1,356.5,0
R00064,2013,bahrain,56,Max Verstappen,76.551,21.517,28.993,26.041,Soft,6,1,325.8,0
R00138,2017,bahrain,1,Lewis Hamilton,75.722,21.2,28.738,25.784,Soft,1,0,329.0,0
R00138,2017,bahrain,6,Lewis Hamilton,76.328,21.377,29.001,25.95,Soft,6,1,337.0,0
R00138,2017,bahrain,11,Lewis Hamilton,76.438,21.39,29.042,26.006,Soft,11,1,340.1,0
R00138,2017,bahrain,16,Lewis Hamilton,77.588,21.69,29.492,26.406,Soft,16,1,330.4,0
R00138,2017,bahrain,21,Lewis Hamilton,77.74,21.848,29.51,26.382,Soft,21,1,337.5,0
R00138,2017,bahrain,26,Lewis Hamilton,75.611,21.113,28.743,25.755,Soft,1,1,359.7,0
R00138,2017,bahrain,31,Lewis Hamilton,76.183,21.303,28.855,26.025,Soft,6,1,317.5,0
R00138,2017,bahrain,36,Lewis Hamilton,76.701,21.519,29.115,26.067,Soft,11,1,328.9,0
R00138,2017,bahrain,41,Lewis Hamilton,77.367,21.618,29.439,26.31,Soft,16,1,344.5,0
R00138,2017,bahrain,46,Lewis Hamilton,78.173,21.87,29.719,26.584,Soft,21,1,319.7,0
R00138,2017,bahrain,51,Lewis Hamilton,75.595,21.27,28.646,25.679,Soft,1,1,327.8,0
R00138,2017,bahrain,56,Lewis Hamilton,76.097,21.291,28.96,25.846,Soft,6,1,332.5,0
R00027,2011,bahrain,1,Esteban Ocon,76.024,21.226,28.972,25.826,Hard,1,0,317.6,0
R00027,2011,bahrain,6,Esteban Ocon,76.464,21.452,28.95,26.062,Hard,6,1,339.0,0
R00027,2011,bahrain,11,Esteban Ocon,76.883,21.458,29.173,26.252,Hard,11,1,321.8,0
R00027,2011,bahrain,16,Esteban Ocon,77.563,21.658,29.385,26.52,Hard,16,1,329.9,0
R00027,2011,bahrain,21,Esteban Ocon,78.472,22.027,29.84,26.605,Hard,21,1,329.0,0
R00027,2011,bahrain,26,Esteban Ocon,75.856,21.197,28.856,25.803,Medium,1,1,318.7,0
R00027,2011,bahrain,31,Esteban Ocon,76.73,21.486,29.153,26.091,Medium,6,1,329.5,0
R00027,2011,bahrain,36,Esteban Ocon,76.831,21.446,29.157,26.228,Medium,11,1,342.8,0
R00027,2011,bahrain,41,Esteban Ocon,77.643,21.832,29.469,26.342,Medium,16,1,327.1,0
R00027,2011,bahrain,46,Esteban Ocon,78.207,21.956,29.758,26.493,Medium,21,1,333.4,0
R00027,2011,bahrain,51,Esteban Ocon,75.651,21.093,28.72,25.838,Medium,1,1,348.4,0
R00027,2011,bahrain,56,Esteban Ocon,76.544,21.425,29.004,26.115,Medium,6,1,349.0,0
R00074,2014,bahrain,1,Lewis Hamilton,85.835,24.08,32.613,29.142,Soft,1,0,317.4,0
R00074,2014,bahrain,6,Lewis Hamilton,86.803,24.326,32.973,29.504,Soft,6,1,350.6,0
R00074,2014,bahrain,11,Lewis Hamilton,87.432,24.419,33.227,29.786,Soft,11,1,316.6,0
R00074,2014,bahrain,16,Lewis Hamilton,87.89,24.615,33.402,29.873,Soft,16,1,330.6,0
R00074,2014,bahrain,21,Lewis Hamilton,88.59,24.703,33.733,30.154,Soft,21,1,319.3,0
R00074,2014,bahrain,26,Lewis Hamilton,85.926,24.01,32.664,29.252,Hard,1,1,332.7,0
R00074,2014,bahrain,31,Lewis Hamilton,86.624,24.241,32.83,29.553,Hard,6,1,302.3,0
R00074,2014,bahrain,36,Lewis Hamilton,87.29,24.561,33.117,29.612,Hard,11,1,341.4,0
R00074,2014,bahrain,41,Lewis Hamilton,87.785,24.626,33.432,29.727,Hard,16,1,345.8,0
R00074,2014,bahrain,46,Lewis Hamilton,88.551,24.836,33.613,30.102,Hard,21,1,334.4,0
R00074,2014,bahrain,51,Lewis Hamilton,85.673,24.042,32.643,28.988,Hard,1,1,324.0,0
R00074,2014,bahrain,56,Lewis Hamilton,86.459,24.269,32.875,29.315,Hard,6,1,359.4,0
R00237,2022,spain,1,Max Verstappen,83.706,23.507,31.883,28.316,Soft,1,0,315.3,0
R00237,2022,spain,6,Max Verstappen,84.943,23.864,32.357,28.722,Soft,6,1,338.1,0
R00237,2022,spain,11,Max Verstappen,85.357,23.904,32.331,29.122,Soft,11,1,329.4,0
R00237,2022,spain,16,Max Verstappen,85.488,23.929,32.435,29.124,Soft,16,1,309.2,0
R00237,2022,spain,21,Max Verstappen,86.131,24.139,32.692,29.3,Soft,21,1,334.7,0
R00237,2022,spain,26,Max Verstappen,84.142,23.584,32.036,28.522,Soft,1,1,334.1,0
R00237,2022,spain,31,Max Verstappen,84.56,23.713,32.235,28.612,Hard,6,1,325.7,0
R00237,2022,spain,36,Max Verstappen,85.087,23.912,32.337,28.838,Hard,11,1,329.3,0
R00237,2022,spain,41,Max Verstappen,85.525,23.896,32.593,29.036,Hard,16,1,311.2,0
R00237,2022,spain,46,Max Verstappen,86.174,24.154,32.776,29.244,Hard,21,1,313.5,0
R00237,2022,spain,51,Max Verstappen,84.006,23.477,31.936,28.593,Hard,1,1,352.4,0
R00237,2022,spain,56,Max Verstappen,84.418,23.734,31.971,28.713,Hard,6,1,318.6,0
R00237,2022,spain,61,Max Verstappen,84.8,23.736,32.259,28.805,Hard,11,1,308.7,0
R00237,2022,spain,66,Max Verstappen,85.895,24.018,32.617,29.26,Hard,16,1,349.9,0
R00170,2019,miami,1,Lewis Hamilton,84.905,23.821,32.263,28.821,Hard,1,0,317.8,0
R00170,2019,miami,6,Lewis Hamilton,85.41,24.058,32.491,28.861,Hard,6,1,328.5,0
R00170,2019,miami,11,Lewis Hamilton,86.097,24.04,32.711,29.346,Hard,11,1,330.7,0
R00170,2019,miami,16,Lewis Hamilton,86.764,24.181,32.958,29.625,Hard,16,1,328.4,0
R00170,2019,miami,21,Lewis Hamilton,87.671,24.618,33.338,29.715,Hard,21,1,333.2,0
R00170,2019,miami,26,Lewis Hamilton,85.152,23.891,32.294,28.967,Hard,1,1,333.4,0
R00170,2019,miami,31,Lewis Hamilton,85.628,23.934,32.499,29.195,Hard,6,1,336.6,0
R00170,2019,miami,36,Lewis Hamilton,86.035,24.04,32.71,29.285,Hard,11,1,336.4,0
R00170,2019,miami,41,Lewis Hamilton,86.413,24.138,32.906,29.369,Hard,16,1,320.0,0
R00170,2019,miami,46,Lewis Hamilton,87.431,24.501,33.203,29.727,Hard,21,1,324.5,0
R00170,2019,miami,51,Lewis Hamilton,84.838,23.792,32.282,28.764,Hard,1,1,320.1,0
R00170,2019,miami,56,Lewis Hamilton,85.65,24.041,32.54,29.069,Hard,6,1,329.7,0
R00062,2013,bahrain,1,Max Verstappen,72.757,20.325,27.618,24.814,Medium,1,0,315.6,0
R00062,2013,bahrain,6,Max Verstappen,73.343,20.638,27.831,24.874,Medium,6,1,332.3,0
R00062,2013,bahrain,11,Max Verstappen,73.588,20.625,28.017,24.946,Medium,11,1,331.8,0
R00062,2013,bahrain,16,Max Verstappen,74.348,20.884,28.279,25.185,Medium,16,1,341.0,0
R00062,2013,bahrain,21,Max Verstappen,74.995,21.034,28.493,25.468,Medium,21,1,343.1,0
R00062,2013,bahrain,26,Max Verstappen,72.615,20.278,27.46,24.877,Hard,1,1,327.7,0
R00062,2013,bahrain,31,Max Verstappen,73.48,20.51,28.0,24.97,Hard,6,1,312.1,0
R00062,2013,bahrain,36,Max Verstappen,73.995,20.694,28.097,25.204,Hard,11,1,317.7,0
R00062,2013,bahrain,41,Max Verstappen,74.516,20.848,28.3,25.368,Hard,16,1,323.9,0
R00062,2013,bahrain,46,Max Verstappen,75.092,21.051,28.447,25.594,Hard,21,1,333.2,0
R00062,2013,bahrain,51,Max Verstappen,72.797,20.389,27.695,24.713,Hard,1,1,344.1,0
R00062,2013,bahrain,56,Max Verstappen,73.458,20.642,27.944,24.872,Hard,6,1,338.0,0
R00076,2014,bahrain,1,Carlos Sainz,74.726,20.92,28.395,25.411,Soft,1,0,337.2,0
R00076,2014,bahrain,6,Carlos Sainz,75.097,20.971,28.531,25.595,Soft,6,1,334.1,0
R00076,2014,bahrain,11,Carlos Sainz,75.931,21.227,28.814,25.89,Soft,11,1,317.3,0
R00076,2014,bahrain,16,Carlos Sainz,76.237,21.225,29.04,25.972,Soft,16,1,330.1,0
R00076,2014,bahrain,21,Carlos Sainz,77.076,21.602,29.222,26.252,Soft,21,1,335.3,0
R00076,2014,bahrain,26,Carlos Sainz,74.62,20.859,28.31,25.451,Medium,1,1,307.0,0
R00076,2014,bahrain,31,Carlos Sainz,75.32,21.069,28.59,25.661,Medium,6,1,327.8,0
R00076,2014,bahrain,36,Carlos Sainz,75.989,21.271,28.813,25.905,Medium,11,1,348.7,0
R00076,2014,bahrain,41,Carlos Sainz,76.371,21.373,29.055,25.943,Medium,16,1,331.0,0
R00076,2014,bahrain,46,Carlos Sainz,76.874,21.585,29.316,25.973,Medium,21,1,325.8,0
R00076,2014,bahrain,51,Carlos Sainz,74.763,20.896,28.37,25.497,Medium,1,1,345.8,0
R00076,2014,bahrain,56,Carlos Sainz,75.244,21.054,28.556,25.634,Medium,6,1,350.7,0
R00270,2023,cota,1,Max Verstappen,86.122,24.055,32.66,29.407,Soft,1,0,329.7,0
R00270,2023,cota,6,Max Verstappen,86.942,24.332,32.976,29.634,Soft,6,1,317.5,0
R00270,2023,cota,11,Max Verstappen,87.194,24.453,33.18,29.561,Soft,11,1,335.4,0
