race_id,season,round,circuit_id,qualifying_position,driver,team,q3_lap_time_s,q2_lap_time_s,q1_lap_time_s,gap_to_pole_s,tyre_compound,sector1_s,sector2_s,sector3_s,top_speed_kmh
R00307,2025,9,canada,1,Lewis Hamilton,Mercedes,75.992,76.4238630878666,76.65542857821679,0.0,Medium,21.279,28.798,25.915,336.4
R00307,2025,9,canada,2,Driver_2,Team_2,75.803,76.07482793837717,76.4044836554997,0.292,Medium,21.222,28.85,25.731,321.1
R00307,2025,9,canada,3,Driver_3,Team_3,76.23,76.45610776981769,76.88812818440198,0.809,Medium,21.318,29.018,25.894,326.6
R00307,2025,9,canada,4,Driver_4,Team_4,76.526,76.72128574538787,77.48773313205632,1.606,Medium,21.433,29.235,25.858,312.8
R00307,2025,9,canada,5,Driver_5,Team_5,77.211,77.40864044569213,78.01417454107644,2.354,Medium,21.544,29.179,26.488,318.2
R00307,2025,9,canada,6,Driver_6,Team_6,77.281,77.50643359920124,78.1346269864709,2.73,Medium,21.636,29.347,26.298,314.1
R00307,2025,9,canada,7,Driver_7,Team_7,77.972,78.3054538387914,78.8001063365203,1.788,Soft,21.746,29.64,26.586,328.0
R00307,2025,9,canada,8,Driver_8,Team_8,78.412,78.65774028885664,79.19959875052993,1.295,Medium,22.084,29.687,26.641,311.2
R00307,2025,9,canada,9,Driver_9,Team_9,78.681,79.0056674420647,79.4060670806973,2.164,Medium,21.766,29.709,27.206,297.9
R00307,2025,9,canada,10,Driver_10,Team_10,79.173,79.52414984230585,79.47911584316209,1.409,Medium,22.167,29.981,27.025,331.8
R00308,2025,10,spain,1,Lando Norris,McLaren,75.407,75.77798656930787,76.29341711466046,0.0,Medium,21.078,28.716,25.613,303.8
R00308,2025,10,spain,2,Driver_2,Team_2,75.743,75.97497757514658,76.62341896906076,0.281,Medium,21.051,28.86,25.832,329.5
R00308,2025,10,spain,3,Driver_3,Team_3,76.373,76.74092374457189,77.12424277507381,0.477,Soft,21.435,29.015,25.923,322.3
R00308,2025,10,spain,4,Driver_4,Team_4,76.812,77.16097918767322,77.26683001557426,1.655,Soft,21.535,29.19,26.087,301.6
R00308,2025,10,spain,5,Driver_5,Team_5,76.655,76.90594655540377,76.96664494681016,2.372,Medium,21.606,29.132,25.917,316.9
R00308,2025,10,spain,6,Driver_6,Team_6,77.066,77.32760774260369,78.05427536772343,1.531,Medium,21.706,29.106,26.254,363.4
R00308,2025,10,spain,7,Driver_7,Team_7,77.323,77.52708691296608,78.02034080934752,0.938,Medium,21.77,29.523,26.03,333.2
R00308,2025,10,spain,8,Driver_8,Team_8,78.199,78.40282310424276,78.92095897571896,2.403,Soft,21.934,29.635,26.63,296.3
R00308,2025,10,spain,9,Driver_9,Team_9,79.072,79.32059476077067,79.43038957552932,4.323,Soft,22.387,30.004,26.681,325.9
R00308,2025,10,spain,10,Driver_10,Team_10,78.967,79.27856424846448,79.9049471510859,3.221,Soft,21.818,29.739,27.41,318.0
R00309,2025,11,austria,1,Charles Leclerc,Ferrari,75.274,75.52310338261667,75.85755839375685,0.0,Soft,20.85,28.724,25.7,315.3
R00309,2025,11,austria,2,Driver_2,Team_2,76.109,76.52790963576317,76.61333524359252,0.458,Soft,21.461,29.105,25.543,349.8
R00309,2025,11,austria,3,Driver_3,Team_3,75.916,76.02134775269671,76.86636729453087,0.99,Medium,21.288,28.886,25.742,317.8
R00309,2025,11,austria,4,Driver_4,Team_4,77.016,77.19005260165189,77.85245075549338,0.562,Medium,21.67,29.308,26.038,292.3
R00309,2025,11,austria,5,Driver_5,Team_5,77.076,77.22777739394448,77.63548702257266,1.343,Soft,21.544,29.371,26.161,339.1
R00309,2025,11,austria,6,Driver_6,Team_6,77.529,77.71884584913985,78.00590073027779,2.476,Soft,21.609,29.42,26.5,329.2
R00309,2025,11,austria,7,Driver_7,Team_7,77.63,78.04921603829945,78.60212974630674,1.344,Medium,21.663,29.624,26.343,323.6
R00309,2025,11,austria,8,Driver_8,Team_8,78.174,78.35160770980225,78.82769738404775,1.648,Soft,21.958,29.795,26.421,310.7
R00309,2025,11,austria,9,Driver_9,Team_9,78.457,78.57128245445402,78.95215061131931,3.559,Medium,21.899,29.895,26.663,323.4
R00309,2025,11,austria,10,Driver_10,Team_10,78.389,78.67512758944808,78.75052242369595,4.125,Medium,21.887,29.662,26.84,318.0
R00311,2025,13,hungary,1,Max Verstappen,Red Bull Racing,75.057,75.42444134034416,75.528606976016,0.0,Soft,21.046,28.602,25.409,329.0
R00311,2025,13,hungary,2,Driver_2,Team_2,76.135,76.25504876156403,76.43750574920519,0.321,Soft,21.461,29.055,25.619,325.2
R00311,2025,13,hungary,3,Driver_3,Team_3,75.992,76.4881184096347,76.51399295281804,0.635,Soft,21.389,28.984,25.619,315.3
R00311,2025,13,hungary,4,Driver_4,Team_4,76.29,76.76035130957708,77.1450928775576,0.653,Medium,21.108,28.978,26.204,332.5
R00311,2025,13,hungary,5,Driver_5,Team_5,76.749,76.87250799963684,77.25373815733431,2.137,Medium,21.326,29.127,26.296,323.4
R00311,2025,13,hungary,6,Driver_6,Team_6,77.643,77.93756601950025,78.52719137259847,0.411,Soft,21.692,29.582,26.369,360.7
R00311,2025,13,hungary,7,Driver_7,Team_7,77.874,78.15951026481406,78.84046648114635,2.738,Soft,21.812,29.648,26.414,341.7
R00311,2025,13,hungary,8,Driver_8,Team_8,78.237,78.61809945174417,78.98431015065432,3.403,Medium,21.879,29.616,26.742,323.2
R00311,2025,13,hungary,9,Driver_9,Team_9,78.668,78.83983131262845,79.59232008391379,2.385,Soft,21.853,29.929,26.886,323.3
R00311,2025,13,hungary,10,Driver_10,Team_10,78.834,79.20474927988566,79.31105375776737,4.725,Soft,22.112,30.207,26.515,352.2
R00312,2025,14,spa,1,Max Verstappen,Red Bull Racing,75.263,75.71225668794473,75.57700498604561,0.0,Intermediate,20.978,28.587,25.698,306.5
R00312,2025,14,spa,2,Driver_2,Team_2,75.928,76.26787135598151,76.35961675461746,0.429,Intermediate,21.1,28.899,25.929,293.1
R00312,2025,14,spa,3,Driver_3,Team_3,76.142,76.25261893194313,76.45062730184445,0.429,Intermediate,21.211,28.95,25.981,319.9
R00312,2025,14,spa,4,Driver_4,Team_4,76.822,77.19101044659742,77.2907762176688,0.507,Intermediate,21.508,29.134,26.18,310.2
R00312,2025,14,spa,5,Driver_5,Team_5,76.818,77.05903624173841,77.49096608306247,1.498,Intermediate,21.432,29.246,26.14,311.0
R00312,2025,14,spa,6,Driver_6,Team_6,77.488,77.6397971222222,78.41139488768509,2.804,Intermediate,21.822,29.521,26.145,335.3
R00312,2025,14,spa,7,Driver_7,Team_7,78.128,78.59326901550406,78.46532981209712,0.666,Intermediate,22.032,29.833,26.263,317.1
R00312,2025,14,spa,8,Driver_8,Team_8,77.804,77.91007651789911,78.35531752513859,1.349,Intermediate,21.623,29.447,26.734,351.8
R00312,2025,14,spa,9,Driver_9,Team_9,78.265,78.6967657303249,78.69154721454696,3.347,Intermediate,21.993,29.787,26.485,329.1
R00312,2025,14,spa,10,Driver_10,Team_10,78.965,79.11275583256811,79.82011557405232,1.126,Intermediate,22.126,30.018,26.821,317.5
R00313,2025,15,zandvoort,1,Max Verstappen,Red Bull Racing,75.052,75.36136964613078,75.52951741234406,0.0,Intermediate,20.881,28.465,25.706,332.0
R00313,2025,15,zandvoort,2,Driver_2,Team_2,76.217,76.70491258799066,77.21132956751262,0.43,Intermediate,21.335,28.986,25.896,319.3
R00313,2025,15,zandvoort,3,Driver_3,Team_3,75.701,76.05464780515375,76.03862630403975,0.605,Intermediate,21.269,28.703,25.729,322.0
R00313,2025,15,zandvoort,4,Driver_4,Team_4,76.945,77.25736851681505,77.57008435795726,1.611,Intermediate,21.801,29.187,25.957,302.2
R00313,2025,15,zandvoort,5,Driver_5,Team_5,77.471,77.66977537753824,78.25863913861778,2.309,Intermediate,21.767,29.228,26.476,316.5
R00313,2025,15,zandvoort,6,Driver_6,Team_6,77.221,77.34917169883596,77.95592189040141,2.337,Intermediate,21.672,29.305,26.244,317.9
R00313,2025,15,zandvoort,7,Driver_7,Team_7,77.315,77.45881203508686,77.9221726975836,3.537,Intermediate,21.758,29.374,26.183,319.7
R00313,2025,15,zandvoort,8,Driver_8,Team_8,77.825,78.0173256058861,78.52031604073589,1.089,Intermediate,21.893,29.588,26.344,313.6
R00313,2025,15,zandvoort,9,Driver_9,Team_9,78.729,78.85738898149702,79.71676300289317,3.345,Intermediate,22.065,29.885,26.779,335.1
R00313,2025,15,zandvoort,10,Driver_10,Team_10,78.804,79.09101515811538,79.27000994543465,3.811,Intermediate,22.263,29.837,26.704,300.3
R00314,2025,16,monza,1,Lando Norris,McLaren,75.405,75.8928526244555,76.11623429976957,0.0,Soft,21.22,28.743,25.442,328.7
R00314,2025,16,monza,2,Driver_2,Team_2,75.708,76.04839684604102,76.18596171104221,0.575,Medium,21.082,28.741,25.885,311.1
R00314,2025,16,monza,3,Driver_3,Team_3,76.476,76.82820176250816,76.90547814851368,0.177,Medium,21.244,29.022,26.21,338.8
R00314,2025,16,monza,4,Driver_4,Team_4,76.751,77.15018867270649,77.26585574819083,1.458,Soft,21.484,29.177,26.09,338.9
R00314,2025,16,monza,5,Driver_5,Team_5,77.234,77.40845524079842,78.05563943682046,2.154,Medium,21.615,29.407,26.212,317.3
R00314,2025,16,monza,6,Driver_6,Team_6,77.352,77.66143502265078,78.15467276502054,2.679,Medium,21.728,29.357,26.267,316.5
R00314,2025,16,monza,7,Driver_7,Team_7,77.883,78.26415116345814,78.62138716218489,0.507,Medium,21.762,29.523,26.598,302.3
R00314,2025,16,monza,8,Driver_8,Team_8,78.423,78.65845001072272,79.20708167107618,0.671,Medium,22.06,29.858,26.505,332.8
R00314,2025,16,monza,9,Driver_9,Team_9,78.216,78.34482440716171,78.77344740219255,1.819,Medium,21.954,29.712,26.55,365.0
R00314,2025,16,monza,10,Driver_10,Team_10,79.249,79.56919994663876,80.21693325427096,4.498,Soft,22.117,29.983,27.149,325.6
R00315,2025,17,baku,1,Max Verstappen,Red Bull Racing,75.806,76.1956012986683,76.7136903007613,0.0,Medium,21.268,28.815,25.723,327.7
R00315,2025,17,baku,2,Driver_2,Team_2,75.811,76.12948915044592,76.20161598325566,0.382,Medium,21.159,28.574,26.078,342.9
R00315,2025,17,baku,3,Driver_3,Team_3,76.586,76.75223140252488,77.38574078689014,0.19,Medium,21.423,28.982,26.181,320.5
R00315,2025,17,baku,4,Driver_4,Team_4,76.715,77.11084865182039,77.05502502666087,0.298,Soft,21.39,29.123,26.202,340.2
R00315,2025,17,baku,5,Driver_5,Team_5,76.856,77.03549564876293,77.2693576665154,1.689,Soft,21.577,29.114,26.165,332.9
R00315,2025,17,baku,6,Driver_6,Team_6,77.288,77.39051983442022,77.72165092683895,2.744,Medium,21.618,29.449,26.221,344.5
R00315,2025,17,baku,7,Driver_7,Team_7,77.854,78.00889732299443,78.30873350781877,1.25,Medium,21.959,29.746,26.149,338.8
R00315,2025,17,baku,8,Driver_8,Team_8,78.084,78.38590336628528,78.47834514055427,2.462,Soft,21.842,29.489,26.753,329.6
R00315,2025,17,baku,9,Driver_9,Team_9,79.147,79.3711346924427,80.06246976020569,1.682,Medium,22.12,30.096,26.931,307.2
R00315,2025,17,baku,10,Driver_10,Team_10,79.646,79.92939788020924,79.97207877962565,2.113,Medium,22.225,30.137,27.284,330.0
R00316,2025,18,singapore,1,Max Verstappen,Red Bull Racing,74.929,75.24584091296752,75.89245201212616,0.0,Soft,20.787,28.385,25.757,323.5
R00316,2025,18,singapore,2,Driver_2,Team_2,75.753,75.88109766067917,76.16078819269708,0.446,Medium,21.188,28.994,25.571,328.1
R00316,2025,18,singapore,3,Driver_3,Team_3,76.048,76.15623276880127,76.50833259008968,0.403,Medium,21.304,28.863,25.881,338.6
R00316,2025,18,singapore,4,Driver_4,Team_4,76.469,76.93042992456063,77.15149339392808,0.904,Soft,21.427,29.013,26.029,326.3
R00316,2025,18,singapore,5,Driver_5,Team_5,76.746,76.9498385232938,77.51870262471434,0.51,Medium,21.622,29.224,25.9,337.9
R00316,2025,18,singapore,6,Driver_6,Team_6,77.134,77.33654558926986,77.53667791964352,1.717,Soft,21.681,29.296,26.157,339.2
R00316,2025,18,singapore,7,Driver_7,Team_7,77.797,78.27085585393388,78.51671378036487,2.986,Medium,21.68,29.474,26.643,347.4
R00316,2025,18,singapore,8,Driver_8,Team_8,78.204,78.38825004422173,78.80222095732958,2.098,Medium,21.84,29.701,26.663,321.4
R00316,2025,18,singapore,9,Driver_9,Team_9,78.291,78.59157031192406,79.17004864817855,0.653,Medium,21.961,29.749,26.581,336.9
R00316,2025,18,singapore,10,Driver_10,Team_10,79.359,79.80680746769251,79.8189454444654,4.326,Soft,22.139,29.977,27.243,318.7
R00317,2025,19,cota,1,Lando Norris,McLaren,75.441,75.62496841235216,76.2626240452568,0.0,Medium,21.051,28.671,25.719,318.2
R00317,2025,19,cota,2,Driver_2,Team_2,75.457,75.78277569653578,76.0487843264999,0.276,Soft,21.246,28.7,25.511,332.3
R00317,2025,19,cota,3,Driver_3,Team_3,76.097,76.5219112211254,76.94345376398364,0.88,Medium,21.296,28.923,25.878,329.9
R00317,2025,19,cota,4,Driver_4,Team_4,76.705,77.05875973717015,77.23358677408766,1.236,Soft,21.559,28.978,26.168,296.4
R00317,2025,19,cota,5,Driver_5,Team_5,76.715,76.93283059340006,77.53120270142824,2.323,Soft,21.613,29.186,25.916,337.2
R00317,2025,19,cota,6,Driver_6,Team_6,77.043,77.39765669043531,77.69262176275693,1.968,Medium,21.704,29.264,26.075,335.0
R00317,2025,19,cota,7,Driver_7,Team_7,77.094,77.38919255494343,78.00350851618992,1.188,Soft,21.53,29.175,26.389,317.1
R00317,2025,19,cota,8,Driver_8,Team_8,78.295,78.43585945393947,78.71227645665533,2.373,Soft,21.95,29.783,26.562,353.5
R00317,2025,19,cota,9,Driver_9,Team_9,78.913,79.03057223295303,79.38943931057655,3.463,Soft,22.236,29.987,26.69,336.2
R00317,2025,19,cota,10,Driver_10,Team_10,78.525,78.88610105942266,79.2029746502709,2.047,Soft,21.739,29.72,27.066,308.9
R00318,2025,20,mexico,1,Charles Leclerc,Ferrari,75.285,75.45455634203947,75.85596121954322,0.0,Medium,20.947,28.523,25.815,323.9
R00318,2025,20,mexico,2,Driver_2,Team_2,76.186,76.45837266169585,76.72325502588926,0.531,Medium,21.578,29.007,25.601,343.8
R00318,2025,20,mexico,3,Driver_3,Team_3,75.853,76.16715395520588,76.59442333741923,1.197,Soft,21.083,28.651,26.119,325.0
R00318,2025,20,mexico,4,Driver_4,Team_4,76.657,76.75927658580639,77.41837651873068,1.686,Medium,21.509,29.092,26.056,310.0
R00318,2025,20,mexico,5,Driver_5,Team_5,77.119,77.27033119354492,77.44925861502544,0.513,Soft,21.708,29.18,26.231,331.3
R00318,2025,20,mexico,6,Driver_6,Team_6,77.488,77.60932513626365,78.3355479873151,2.344,Medium,21.704,29.237,26.547,354.1
R00318,2025,20,mexico,7,Driver_7,Team_7,77.48,77.69996920425473,78.30387259830168,1.052,Soft,21.752,29.562,26.166,317.1
R00318,2025,20,mexico,8,Driver_8,Team_8,77.965,78.34062666334627,78.7498732886385,1.113,Soft,21.649,29.764,26.552,319.9
R00318,2025,20,mexico,9,Driver_9,Team_9,78.131,78.46369217801686,78.50084496942898,2.634,Medium,21.971,29.752,26.408,332.8
R00318,2025,20,mexico,10,Driver_10,Team_10,78.766,79.09474632376804,79.5152893993744,1.328,Medium,21.852,29.955,26.959,314.9
R00319,2025,21,brazil,1,Lando Norris,McLaren,74.962,75.20268117905502,75.48816825884543,0.0,Intermediate,20.922,28.386,25.654,322.8
R00319,2025,21,brazil,2,Driver_2,Team_2,75.91,76.2955159564517,76.52122882099343,0.438,Intermediate,21.215,28.673,26.022,310.9
R00319,2025,21,brazil,3,Driver_3,Team_3,76.417,76.72964879988015,76.77255300152912,0.439,Intermediate,21.391,28.983,26.043,307.4
R00319,2025,21,brazil,4,Driver_4,Team_4,76.785,76.9876265581941,77.15779946051431,0.915,Intermediate,21.664,29.263,25.858,319.4
R00319,2025,21,brazil,5,Driver_5,Team_5,77.031,77.32466825763868,77.85003623123069,2.162,Intermediate,21.566,29.173,26.292,312.8
R00319,2025,21,brazil,6,Driver_6,Team_6,77.174,77.57138041229905,77.77601011682908,1.752,Intermediate,21.637,29.407,26.13,308.4
R00319,2025,21,brazil,7,Driver_7,Team_7,77.952,78.13235585822137,78.7668956285088,1.341,Intermediate,21.722,29.522,26.708,329.6
R00319,2025,21,brazil,8,Driver_8,Team_8,78.348,78.77613315425849,78.86371378166695,0.813,Intermediate,21.96,29.813,26.575,334.6
R00319,2025,21,brazil,9,Driver_9,Team_9,78.32,78.59610363408622,79.29976007668903,4.8,Intermediate,21.938,29.844,26.538,315.4
R00319,2025,21,brazil,10,Driver_10,Team_10,79.178,79.56076090909032,80.01369422284787,4.179,Intermediate,22.322,30.015,26.841,349.7
R00320,2025,22,las_vegas,1,Lando Norris,McLaren,76.1,76.3256436185903,76.45816281056825,0.0,Medium,21.188,28.818,26.094,331.8
R00320,2025,22,las_vegas,2,Driver_2,Team_2,75.811,76.16907338521514,76.39971363438676,0.151,Medium,21.198,28.792,25.821,314.1
R00320,2025,22,las_vegas,3,Driver_3,Team_3,76.166,76.5061765118457,76.86932906061195,0.952,Medium,21.156,28.865,26.145,304.6
R00320,2025,22,las_vegas,4,Driver_4,Team_4,76.777,77.26748858402958,77.50877717420728,0.636,Soft,21.414,29.096,26.267,320.7
R00320,2025,22,las_vegas,5,Driver_5,Team_5,77.671,78.03528208547543,78.08253911699514,1.278,Soft,21.773,29.416,26.482,342.9
R00320,2025,22,las_vegas,6,Driver_6,Team_6,77.044,77.23667565036045,77.89908700747654,0.816,Soft,21.704,29.257,26.083,320.6
R00320,2025,22,las_vegas,7,Driver_7,Team_7,77.989,78.47585131465557,78.50103928853649,2.967,Medium,21.803,29.55,26.636,311.5
R00320,2025,22,las_vegas,8,Driver_8,Team_8,77.951,78.14204924904472,78.29845216011044,2.033,Medium,21.805,29.6,26.546,319.8
R00320,2025,22,las_vegas,9,Driver_9,Team_9,78.326,78.61481659364817,78.62972012752624,1.161,Soft,21.969,29.684,26.673,314.9
R00320,2025,22,las_vegas,10,Driver_10,Team_10,79.252,79.66768752687358,79.62154491447026,5.063,Medium,22.166,30.043,27.043,299.6
R00321,2025,23,qatar,1,Charles Leclerc,Ferrari,75.201,75.36797855720597,75.68976004946465,0.0,Medium,20.89,28.804,25.507,320.6
R00321,2025,23,qatar,2,Driver_2,Team_2,76.107,76.46948142051444,76.41521451162657,0.534,Soft,21.457,28.939,25.711,326.0
R00321,2025,23,qatar,3,Driver_3,Team_3,76.178,76.65726663877675,77.03796439741372,0.314,Soft,21.201,29.07,25.907,325.6
R00321,2025,23,qatar,4,Driver_4,Team_4,76.659,76.97005634102821,77.1464049397425,1.346,Soft,21.563,29.219,25.877,344.6
R00321,2025,23,qatar,5,Driver_5,Team_5,76.819,77.26931424832475,77.47146616998496,1.504,Medium,21.52,29.116,26.183,328.8
R00321,2025,23,qatar,6,Driver_6,Team_6,77.455,77.89254383762666,77.76206428780677,0.539,Soft,21.718,29.677,26.06,319.0
R00321,2025,23,qatar,7,Driver_7,Team_7,78.012,78.41570436904546,78.49072553330473,2.911,Medium,21.828,29.566,26.618,349.0
R00321,2025,23,qatar,8,Driver_8,Team_8,78.3,78.50380544315938,79.19773433994277,1.878,Medium,21.961,29.701,26.638,317.1
R00321,2025,23,qatar,9,Driver_9,Team_9,78.623,79.09764375223688,79.31304430162213,0.675,Medium,22.074,29.761,26.788,337.0
R00321,2025,23,qatar,10,Driver_10,Team_10,79.377,79.76395071653266,79.7518648399188,4.341,Soft,22.225,30.13,27.022,310.2
R00322,2025,24,abu_dhabi,1,Lando Norris,McLaren,75.156,75.4690350654532,75.96036598309468,0.0,Soft,21.089,28.542,25.525,314.2
R00322,2025,24,abu_dhabi,2,Driver_2,Team_2,76.126,76.58259997498858,77.03001500451799,0.354,Soft,21.328,28.959,25.839,334.5
R00322,2025,24,abu_dhabi,3,Driver_3,Team_3,76.28,76.65355087548939,77.04940082842768,0.881,Soft,21.384,29.013,25.883,305.2
R00322,2025,24,abu_dhabi,4,Driver_4,Team_4,76.545,76.99435029827276,77.06299029692005,0.625,Soft,21.392,28.895,26.258,313.7
R00322,2025,24,abu_dhabi,5,Driver_5,Team_5,76.968,77.36383374663791,77.89592088446675,1.054,Medium,21.458,29.345,26.165,318.6
R00322,2025,24,abu_dhabi,6,Driver_6,Team_6,77.262,77.73887544407795,78.05506997382204,2.65,Medium,21.452,29.391,26.419,340.0
R00322,2025,24,abu_dhabi,7,Driver_7,Team_7,77.65,77.92650928508642,78.3563104536155,3.448,Medium,21.672,29.648,26.33,335.1
R00322,2025,24,abu_dhabi,8,Driver_8,Team_8,78.104,78.26605104796198,78.62979732019686,1.19,Soft,21.892,29.799,26.413,289.9
R00322,2025,24,abu_dhabi,9,Driver_9,Team_9,78.339,78.53019683228486,78.83545492687114,2.143,Soft,21.962,29.669,26.708,349.9
R00322,2025,24,abu_dhabi,10,Driver_10,Team_10,79.092,79.41478094175018,79.41304425088379,4.047,Medium,22.219,29.947,26.926,315.5
R00323,2026,1,bahrain,1,Lando Norris,McLaren,75.576,75.6885421719059,76.17307362584857,0.0,Medium,21.133,28.812,25.631,331.7
R00323,2026,1,bahrain,2,Driver_2,Team_2,75.599,75.85252382206914,76.59824161506512,0.458,Soft,21.289,28.77,25.54,335.8
R00323,2026,1,bahrain,3,Driver_3,Team_3,76.533,76.95085098452209,77.13541475115407,0.544,Soft,21.344,29.097,26.092,328.2
R00323,2026,1,bahrain,4,Driver_4,Team_4,76.319,76.67068080047618,76.84062528118316,1.732,Soft,21.291,29.083,25.945,350.0
R00323,2026,1,bahrain,5,Driver_5,Team_5,76.936,77.17001262321833,77.92022509556438,0.372,Soft,21.564,29.243,26.129,294.1
R00323,2026,1,bahrain,6,Driver_6,Team_6,77.287,77.52489659710173,78.10193186270374,1.132,Medium,21.574,29.459,26.254,336.6
R00323,2026,1,bahrain,7,Driver_7,Team_7,77.918,78.4041774943021,78.31276856750587,1.35,Soft,21.803,29.514,26.601,312.6
R00323,2026,1,bahrain,8,Driver_8,Team_8,78.928,79.17726533684608,79.65912964989408,3.68,Medium,22.254,29.812,26.862,352.9
R00323,2026,1,bahrain,9,Driver_9,Team_9,79.026,79.47672453566136,79.43859003980675,2.221,Medium,22.037,29.897,27.092,295.3
R00323,2026,1,bahrain,10,Driver_10,Team_10,78.755,79.22192286539615,79.5620990124859,2.377,Soft,21.969,29.889,26.897,343.1
R00324,2026,2,jeddah,1,Lando Norris,McLaren,75.409,75.66484096238052,76.21076702857219,0.0,Soft,21.181,28.83,25.398,333.5
R00324,2026,2,jeddah,2,Driver_2,Team_2,75.645,75.88532929621739,76.34750006409604,0.547,Medium,21.167,28.691,25.787,326.5
R00324,2026,2,jeddah,3,Driver_3,Team_3,75.93,76.40235083713762,76.58629536513104,1.016,Medium,21.224,28.783,25.923,321.8
R00324,2026,2,jeddah,4,Driver_4,Team_4,76.459,76.7527865041247,77.42561540359794,1.023,Medium,21.427,29.098,25.934,348.9
R00324,2026,2,jeddah,5,Driver_5,Team_5,76.79,76.92069426138124,77.63576633300266,0.866,Medium,21.675,29.082,26.033,314.5
R00324,2026,2,jeddah,6,Driver_6,Team_6,77.455,77.86558445035274,78.33659075690412,1.749,Medium,21.839,29.477,26.139,310.3
R00324,2026,2,jeddah,7,Driver_7,Team_7,77.91,78.30195193055793,78.79415618618684,1.659,Soft,21.83,29.602,26.478,329.9
R00324,2026,2,jeddah,8,Driver_8,Team_8,78.079,78.42530925404576,78.92518216120129,1.901,Soft,21.893,29.664,26.522,320.5
